"ike ""master.cf"" as to which options apply on which open ports.  > >Oh and I also host a webmail solution, just in case ... ;-)  --  Sent from my Android device with K-9 Mail. Please excuse my brevity.","[It would be helpful to have clear documentation, similar to master.cf, indicating which options apply to specific open ports. Additionally, I host a webmail solution, just in case. Please excuse any brevity, as I'm sending this from my Android device using K-9 Mail.]" 	1 -1 0
@user Thanks. Now working like a champ.,"[@user Thank you for your input. The issue has been resolved, and it is now functioning perfectly.]" 	2 -1 1
"> Could you please create a PR instead of a Gerrit code review?  Seriously, you are telling that me - Gerrit Code Review maintainer -  to stop using Gerrit and prefer GitHub instead? That pretty much sucks.","[Could you please consider creating a pull request instead of a Gerrit code review? As the maintainer of Gerrit Code Review, it would be appreciated if you could support the use of Gerrit rather than suggesting an alternative platform like GitHub.]" 	2 -2 -1
Best cure for a hangover!,[Best way to recover from a hangover!] 	1 -1 0
They're not POM artifacts.,(Those are not POM artifacts.) 	1 -1 0
"Editing the filter on a valid query to become invalid hides the filter panel, and I believe this is NOT the expected behavior:  http  There's no way to stop the automatic refresh if a database error occurs during refresh (simulated by dropping the selected table):  http  Can we gray-out the filter panel instead of hiding it? This blank space drives me nuts.","[Modifying a valid query to make it invalid currently hides the filter panel, which I believe is not the expected behavior. Instead of hiding it completely, would it be possible to gray it out? The empty space is a bit distracting.]" 	1 -2 -1
"Congratulations, now we have renamed (shaded) the Ant files in the output so you won't see why the jar file size is growing into infinity due to dependency hell.  Rules out some further creative closure compiler use-cases. Or did I miss something? 😉","[Congratulations on the renaming of the Ant files in the output! This change prevents us from observing the jar file size increase due to dependency issues. However, it may limit some creative closure compiler use-cases. Could you please clarify if there's anything I missed?]" 	2 -2 -1
Please fix this. Super frustrating bug.,[Could you please address this bug? It's causing significant frustration.] 	1 -2 -1
"FYI, these changes will probably require cleaning up code internally, and if the cleanup required ends up being big, the PR may get reverted.","[Just a heads up, these changes might necessitate some internal code cleanup. If the required cleanup turns out to be significant, there's a possibility that the PR could be reverted. Let's be prepared to address any necessary adjustments.]" 	1 -1 0
"> Is there a workaround I can use? Or should I simply downgrade back to 1.5.2?  We consider this issue very serious. As soon as I get the necessary review from other team members, I intend to release 1.5.4 with a fix. I hope to do that this week still.  You can workaround that particular issue in the meantime by registering a second `Validator`. If there are more than one `Validator` bean in the context, then you'll bypass the faulty condition. For instance, adding this to your app:  ```java @user public ","[Is there a workaround available for this issue? Alternatively, should I revert back to version 1.5.2? We consider this issue to be of high importance, and I plan to release a fix in version 1.5.4 as soon as I receive the necessary review from other team members. In the meantime, you can temporarily work around the problem by registering a second Validator bean. Having more than one Validator in the context will bypass the faulty condition. For example, you can add the following code to your application:]" 	1 -1 0
ed in comment #4678 (because simply force syncing the signal account or refreshing the contacts from within Signal clearly wasn't doing shit).,[ed in comment #4678 (because simply force syncing the signal account or refreshing the contacts from within Signal clearly wasn't effective).] 	1 -2 -1
"adataFieldInstance` and `getAllMetaFieldsInstance`? 2) refactor all uses of the static methods by instantiating empty `MapperService`, calling instance method which in turn internally calls static method. In this case we can rename static method (which is then called only inside `MapperService` body), plus get lots of calls to empty `MapperService` constructor, which can look puzzling.   Both options look ugly, but in different ways. What do you prefer?","[Regarding the naming of `adataFieldInstance` and `getAllMetaFieldsInstance`, I have two suggestions:1) We can refactor all the uses of the static methods by instantiating an empty `MapperService` and calling an instance method that internally invokes the static method. This way, we can rename the static method (which will only be called within the `MapperService` body) and also address the issue of multiple calls to the empty `MapperService` constructor, which might appear puzzling.2) Alternatively, we can keep the current approach and document the reasoning behind the static methods in the code comments.Both options have their drawbacks, but I would like to hear your preference.]" 	1 -3 -1
Did anyone eventually write that blog post?,[Did anyone end up writing that blog post? I'm curious to read it.] 	1 -1 0
"O_O  Find us someone, or multiple someones, who can hack on NP Legacy. You'll be met with delights and wishes from not just the entire team and the KitKat userbase, but the Jellybean userbase as well. Not even kidding about this. If you have any developer friends, nag them until they get annoyed and agree to have a look, at the very least.","[It would be greatly appreciated if you could find someone, or multiple individuals, who can contribute to NP Legacy. The entire team and userbase, including KitKat and Jellybean users, would be delighted and grateful for their assistance. If you have any developer friends, kindly encourage them to take a look, even if it's just to explore the possibilities.]" 	3 -3 -1
at java.lang.SecurityManager.checkPermission(SecurityManager.java:549)     at java.lang.SecurityManager.checkRead(SecurityManager.java:888)     at sun.nio.fs.UnixPath.checkRead(UnixPath.java:795)     at sun.nio.fs.UnixFileAttributeViews$Basic.readAttributes(UnixFileAttributeViews.java:49)     at sun.nio.fs.UnixFileSystemProvider.readAttributes(UnixFileSystemProvider.java:144)     at sun.nio.fs.LinuxFileSystemProvider.readAttributes(LinuxFileSystemProvider.java:99)     at java.nio.file.Files.readAttributes,[It seems that there is a security manager in place that is preventing the read operation. The code is being executed in a restricted environment. You may need to adjust the security settings or obtain the necessary permissions to perform the read operation.] 	1 -1 0
"ldschirmfoto 2022-01-25 um 10 27 59"" src=""https://user-images.githubusercontent.com/170962/150950991-05019e52-2ff9-437e-b654-460da64dec2f.png""> All squashed correctly. To be sure I checked with `git log` the commit history. <img width=""543"" alt=""Bildschirmfoto 2022-01-25 um 10 28 15"" src=""https://user-images.githubusercontent.com/170962/150950997-8b171e43-588e-41da-b0ec-5ccebc22ae55.png""> Last step I force pushed the changes to your branch with: `git push --force w0000000t idea-import_improve`. In your ca","[It appears that the squashing was done correctly. To confirm, I checked the commit history using git log. As a final step, I force pushed the changes to your branch using git push --force w0000000t idea-import_improve. Please review and let me know if everything is in order.]" 	2 -1 1
"@user  > We actually do need `additionalQueryString` for dashboard message tables. > They have their own query string plus the optional one specified at the top of the dashboard (""global override""). > I'm not happy with having that in `MessagesRequest` either (and the name sucks of course), but it was the least awkward solution I could think of. `MessagesRequest` doubles as the request body bean and parameter object for `ElasticsearchExportBackend`. I could introduce a different parameter object and have ","[@user, I understand the need for additionalQueryString in dashboard message tables. While I'm not entirely satisfied with having it in MessagesRequest (and the name could be improved), it was the best solution I could come up with considering the circumstances. MessagesRequest serves as both the request body bean and parameter object for ElasticsearchExportBackend. If you have any suggestions for a better approach, I'm open to discussing them.]" 	1 -2 -1
nnect(EndpointImpl.java:599) [Host Controller]       at org.jboss.remoting3.EndpointImpl.connect(EndpointImpl.java:561) [Host Controller]       at org.jboss.remoting3.EndpointImpl.connect(EndpointImpl.java:549) [Host Controller]       at org.jboss.as.protocol.ProtocolConnectionUtils.connect(ProtocolConnectionUtils.java:224) [Host Controller]       at org.jboss.as.protocol.ProtocolConnectionUtils.connectSync(ProtocolConnectionUtils.java:118) [Host Controller]       at org.jboss.as.host.controller.RemoteDom,[It seems that there is an issue with the connection to the host controller. Let's investigate and address it accordingly.] 	1 -1 0
"Could you have a look with a profiler to see where the time is being spend? And are you sure you have enough memory? If there is not enough memory, the GC will go nuts slow down the system.","[Could you please analyze the code's performance using a profiler? Additionally, ensure that there is sufficient memory available, as inadequate memory can cause slowdowns due to excessive garbage collection.]" 	1 -2 -1
Glad your issue was solved.,"[I'm glad to hear that your issue has been resolved. If you have any further questions or concerns, please don't hesitate to reach out.]" 	2 -1 1
r SuppressWarnings and update suppression file.  2) Changes at Input*******.java files are not expected. They should stay unchanged as it is UTs input files and should stay as ugly as they are.,"[Regarding the SuppressWarnings and update suppression file, please ensure that the changes made to the Input*******.java files are kept to a minimum. These files serve as input for unit tests and should remain unchanged, regardless of their current state.]" 	1 -3 -1
I thought I rebased when you asked,[I thought I had already rebased when you asked. My apologies for any confusion caused.] 	1 -3 -1
"Fixed the bounds, but we're still definitely in the ""ugly Java UI"" category, which is why I didn't use a layout manager in the code in the first place.   ![prefs-mac](https://cloud.githubusercontent.com/assets/1623101/7333762/8d761ad0-eb49-11e4-9aec-32a218542675.png)  This should be a straightforward project to fix up, please help!","[I've fixed the bounds, but we're still in the realm of ""ugly Java UI."" That's why I didn't use a layout manager initially. Here's a screenshot for reference. It should be a relatively simple project to improve, so any assistance would be greatly appreciated.]" 	3 -3 -1
"Without looking at code and understanding what you doing, it's impossible for me to suggest something.","[In order for me to provide suggestions, it would be helpful to review the code and gain a better understanding of your approach.]" 	1 -1 0
"clang-tidy review says ""All clean, LGTM! :+1:""",[The clang-tidy review indicates that everything is clean and good to go. It has received a thumbs up!] 	2 -1 1
Yeah it's definitely not helped by us using two different loaders. I agree that we should resolve your PR and then look at it - two people changing the same code just leads to bugs and merge-hell.  There's also some code in `ContactPictureLoader` which might be relevant but I've not looked too much into it.  ```             try {                 task.executeOnExecutor(AsyncTask.THREAD_POOL_EXECUTOR);             } catch (RejectedExecutionException e) {                 // We flooded the thread pool queue..,"[Yeah, the situation is complicated by the use of two different loaders. I agree that we should first resolve your pull request and then address this issue. Having multiple people making changes to the same code often leads to bugs and merge conflicts. Additionally, there might be some relevant code in ContactPictureLoader that we should consider. Let's handle it step by step.]" 	1 -2 -1
> it has to go in the application code itself which kind of sucks  Can you clarify what you mean by that? What you exclude is typically application dependent isn't it?,[Could you please provide clarification on what you mean by it has to go in the application code itself which kind of sucks? It would be helpful to understand the specific application dependencies that need to be considered.] 	1 -2 -1
 i was in a middle of watching a required video for one of my college classes. For f**ks sake youtube can you let a man watch his video in peace without ads.,[I was in the middle of watching a required video for one of my college classes. It would be great if YouTube could allow uninterrupted viewing without ads.] 	3 -1 1
"ow better where to look...? There has to be another problem related to a case when it can't write all at once, when I proxied 300 local bots, there was no more $Entries than 200 in total. To manage read() calls without autoread(which would make things even worse), I depend on a following behaviour:  <s>[some packets waiting in the queue] <s>flush a batch of packets ->  ```     handle.write(Unpooled.EMPTY_BUFFER, promise );     handle.flush(); ```  <s>(while the promise, when finished, will call read() on ","[Is there a specific area I should focus on for further investigation? It seems there might be another issue related to cases where it can't write all at once. When I proxied 300 local bots, the total number of $Entries was no more than 200. To handle read() calls without autoread (which would worsen the situation), I rely on the following behavior: [code snippet]. (The promise, when finished, will trigger a read() call.)]" 	2 -1 1
"Hi, is there support for AMD loading underway? Having goog.require's in our code is kind of ugly.",[Is there any progress on adding support for AMD loading? It would be great to avoid using goog.require statements in our code.] 	3 -3 -1
"I couldn't determine from the logs, if it is indeed the case, but could it be related to IPv6 and #1937 ?  T-Mobile US has moved over to using IPv6 on its 4G networks and TextSecure / Android does not correctly handle this case.  If this is the issue, there appear to be two (ugly) workarounds. 1) Disable WiFi before sending the MMS. 2) Disable IPv6 on your APN.","[I couldn't confirm from the logs, but is it possible that this issue is related to IPv6 and #1937? T-Mobile US has transitioned to using IPv6 on its 4G networks, and TextSecure/Android doesn't handle this scenario correctly. If this is the case, there seem to be two (less than ideal) workarounds: 1) Disable WiFi before sending the MMS. 2) Disable IPv6 on your APN.]" 	1 -3 -1
"I fully agree, honestly at the start I was kinda wtf'd when I saw signal autofilling despite iirc not needing SMS permissions, guess that goes over google now. and I fully agree you should just be able to skip to manual entry just like for example when the phone number used is not on the same device you are using signal with.","[I completely agree. Initially, I was also surprised to see signal autofilling, even though it doesn't require SMS permissions. It seems to be related to Google Now. Additionally, I believe users should have the option to skip directly to manual entry, similar to when the phone number is not on the same device as Signal.]" 	1 -1 0
"Good catch! Rebased. (Rebasing with renaming is hell!)   I put the helper methods into a new file `com/ichi2/preferences/PreferenceUtil.kt` since they belong with the preferences. They were in `com/ichi2/preferences/anki/PreferenceUtils.kt` before. Didn't have a better name for the file, opted to change Utils to Util so it's not the same.","[Good catch! I've rebased the changes. (Rebasing with renaming is quite challenging!)I've moved the helper methods to a new file called com/ichi2/preferences/PreferenceUtil.kt since they are more relevant to preferences. Previously, they were in com/ichi2/preferences/anki/PreferenceUtils.kt. I chose to change Utils to Util to avoid duplication in the file names.]" 	2 -2 -1
"It looks like that page is describing goals and problems with 3.x. In my reading, this statement was meant to apply to 3.x:  > UGLY: The upstream events triggered as a side effect of a downstream event is triggered by the caller thread,  AFAIK upstream (inbound) events are the ones we are handling in our handler, could it be that a ""side effect of a downstream event"" could involve our handler's callbacks getting called by an unexpected thread when some outgoing data fails to send, or when the connection i","[It appears that the page you referenced describes goals and problems with version 3.x. From my understanding, the statement you mentioned was intended to apply to version 3.x. Could it be that a side effect of a downstream event refers to unexpected thread invocations when certain outgoing data fails to send or when the connection is disrupted?]" 	1 -1 0
 kind..,[It would be kind of you to provide more context or details.] 	1 -1 0
yes disabling 'Hippie Engine autocompletion'  works very well,"[Yes, disabling the 'Hippie Engine autocompletion' works effectively.]" 	1 -1 0
"+1 to the above. Also on 5.29.7 and it actually seems to have gotten worse. In addition to restarting videos from the beginning if I get a notification, it now does it when I get a notification from *any* chat, making more than one Signal conversation untenable, and also now does it with images - so if @user sends me three screenshots and I'm in the middle of reading the second one, if my friend texts me while I'm trying to read it, Signal will jump back to the first image. Repeatedly. And gods forbid I h","[Agreed with the previous comment. I'm also experiencing this issue on version 5.29.7, and it seems to have worsened. Not only does it restart videos from the beginning when I receive a notification, but now it also happens with any chat notification, making it impossible to have multiple Signal conversations. Additionally, it occurs with images as well. For example, if @user sends me three screenshots and I'm reading the second one, Signal will jump back to the first image repeatedly if a friend texts me while I'm in the middle of reading. It's quite frustrating.]" 	1 -1 0
and analysis.    If we are concerned about this maybe we should have a work around cluster level settings which assigns a version instead of throwing an exception. We can potentially only do it in 1.x.,"[If we have concerns about this, perhaps we should consider implementing a workaround using cluster-level settings that assign a version instead of throwing an exception. This approach could be limited to version 1.x if necessary.]" 	1 -1 0
"e are so quick that the random sampling may miss specific outlier > requests that cause the ""sniff check"" (divide total execution time by > number of requests completed to determine average latency) to fail. >  > For our purposes, I feel in the short-term we can just include messaging > that explains the latency data is a sampling of random requests and may be > especially inaccurate for high-performance frameworks due to the small > number of samples taken. >  > I don't feel that takes away tremendously ","[We need to consider the potential impact of random sampling on capturing specific outlier requests that could cause the ""sniff check"" to fail. In the short term, we can address this by including messaging that explains the limitations of the latency data, particularly for high-performance frameworks with a small number of samples. This approach should provide some clarity without significantly detracting from the overall understanding.]" 	2 -2 -1
I'll break up this PR because it's too complicated.,"[Let's consider breaking up this PR into smaller, more manageable parts.]" 	1 -1 0
"lication developer would only have to code the CategoryAnswerSubmission class in this case... nothing else!  Can you see how nice this would be if we had List of objects that also contained more lists and so on? If we don't have this feature, the developer is FORCED to do the mapping manually. And man, that sucks!!!!  So this is a highly desirable feature ;)","[In this case, the application developer would only need to code the CategoryAnswerSubmission class, simplifying the process. Imagine how convenient it would be if we had a List of objects that could contain nested lists and so on. Without this feature, developers are forced to perform manual mapping, which can be tedious. Therefore, this is a highly desirable feature.]" 	2 -2 -1
Looking at this there is a problem where we can run out of Ephemeral port. Have you used this patch in anger?,"[Upon reviewing this, I've identified a potential issue where we may run out of Ephemeral ports. Have you thoroughly tested this patch in real-world scenarios?]" 	1 -4 -1
Library/Frameworks//CoreFoundation.framework/CoreFoundation.tbd and library file /System/Library/Frameworks//CoreFoundation.framework/CoreFoundation are out of sync. Falling back to library file for linking.   JAVA_HOME        : /Library/Java/JavaVirtualMachines/jdk-10.0.1.jdk/Contents/Home Java library path: $(JAVA_HOME)/lib/server JNI cpp flags    : -I$(JAVA_HOME)/include -I$(JAVA_HOME)/include/darwin JNI linker flags : -L$(JAVA_HOME)/lib/server -ljvm Updating Java configuration in /Library/Frameworks/R,"[It appears that the library files Library/Frameworks//CoreFoundation.framework/CoreFoundation.tbd and /System/Library/Frameworks//CoreFoundation.framework/CoreFoundation are not in sync. As a result, we will fallback to using the library file for linking. Here are the relevant Java configuration details:]" 	1 -1 0
> BTW the reason this is coming up now is because the recent Gradle 3.3 release changed the way output is logged from worker processes such as those used to run FindBugs. In Gradle 3.3. you now see the scanning output from FindBugs along with any exceptions stacktrace generated due to scanning of non-class files. Pretty ugly and there does not appear to be a way to silence the output using any of the typical Gradle mechanisms.  Interesting. Thanks for explaining the background. Please note that Gradle 3.x,"[Interesting. Thank you for providing the background information. It appears that Gradle 3.3 has introduced changes in the way output is logged from worker processes like FindBugs. Unfortunately, there doesn't seem to be a way to silence the output using the typical Gradle mechanisms. We'll need to find a solution to handle this new behavior.]" 	2 -3 -1
"It was from an iOS device. I couldn't tell you what was inside as it seemed to be a whole random lot of hex after it had <START Vcard 3.0>.  To get it working again I used the loophole above to delete it so I don't have it anymore.  On Sat, May 30, 2015 at 4:55 AM, rhodey notifications@github.com wrote:  > damn, we've had problems with VCards for awhile. tagging for reference > #499 http #2252 > http #2504 > http #2332 > http >  > @user http any idea if this VCard contained a > picture? or if it came from","[It was received from an iOS device, and unfortunately, I couldn't provide specific details about its contents as it appeared to be a random sequence of hex after <START Vcard 3.0>. To resolve the issue, I used the workaround mentioned earlier and deleted it, so I no longer have access to it.]" 	1 -2 -1
edents(DeterministicCorefSieve.java:464) >         at edu.stanford.nlp.dcoref.SieveCoreferenceSystem.coreference(SieveCoreferenceSystem.java:898) >         at edu.stanford.nlp.dcoref.SieveCoreferenceSystem.coref(SieveCoreferenceSystem.java:845) >         at edu.stanford.nlp.pipeline.DeterministicCorefAnnotator.annotate(DeterministicCorefAnnotator.java:121) >         at edu.stanford.nlp.pipeline.AnnotationPipeline.annotate(AnnotationPipeline.java:67) >         at edu.stanford.nlp.pipeline.StanfordCoreNLP.a,[It seems like the comment got cut off. Could you please provide the complete comment or question?] 	1 -1 0
"sicslab.lab.model.Collision*/c, index, array) {       /** @user {null} */ var x = c;       return Math.max(r, c.impulse);     }, 0); }; ```  I'll try to find a small test case.","[Here's a potential small test case to reproduce the issue:```javascriptconst calculateImpulse = (collisions) => {  return collisions.reduce((r, c) => {    const x = c;    return Math.max(r, c.impulse);  }, 0);};```I'll investigate further to ensure its accuracy.]" 	1 -1 0
"and yet, but there you go)","[It's interesting to see the different approaches taken here. However, it's important to note that the original code was not intended to be a comprehensive solution. Let's focus on addressing the specific issues at hand and improving the code accordingly.]" 	2 -1 1
"Ping again, this is extremely annoying and spammy.","[Apologies for the repeated pings. It's important to address the issue, but let's avoid excessive notifications.]" 	1 -5 -1
"Damn, spend 2 hours to find out, that it's not I am dumb ass, it's just a ""feature""!","[It took me a while to realize that it's not my lack of understanding, but rather an intended feature. Let's work on finding a solution or workaround.]" 	1 -2 -1
"Yes, you guessed it. But externs/exports won't really work for me, since I want the code to be compiled. For now, this is my workaround: ```javascript /**  * @user {*} obj  * @user {string}  */ var __objectToString__ = function(obj) {}; ``` This is added to externs. Now, when I want to use `setTimeout`, I call it like this: ```javascript app.setTimeout(__objectToString__(CoolNamespace.fun) + '()', 1000); ``` And after compilation, when it gets replaced with something like `__objectToString__(a.b)`, I can ","[Yes, you guessed correctly. However, using externs/exports won't work for me since I need the code to be compiled. As a workaround, I've implemented the following solution:```javascript/**  * @user {*} obj  * @user {string}  */var __objectToString__ = function(obj) {};```I add this to externs. Now, when I want to use `setTimeout`, I call it like this:```javascriptapp.setTimeout(__objectToString__(CoolNamespace.fun) + '()', 1000);```After compilation, when it gets replaced with something like `__objectToString__(a.b)`, I can...]" 	2 -1 1
"Further, have some respect for the people who will get notified of your PR and don't use inappropriate language.","[Additionally, let's maintain a respectful tone in our communication, considering that other individuals will receive notifications about your pull request. It's important to use appropriate language and avoid any form of disrespect.]" 	1 -1 0
Is It possibile to add a test case?,[Would it be possible to add a test case to ensure proper functionality?] 	1 -1 0
Looks to me like you don't have an identity key.  Have you done any weird stuff with backups or moving files around before this incident?,[It seems that an identity key is missing. Have you made any unusual changes to backups or file locations before encountering this issue?] 	1 -2 -1
I'm also registering my interest as this will be epic Thx,[I'm also expressing my interest in this project. Thank you!] 	2 -1 1
"hing. Any 7MEL file plays perfect with ExoPlayer/just player so in that case I don't see any reason to use this kodi fork but stick with it for 7FEL exclusively. Now I have Philips OLED807 and the image quality is perfect, I really don't need to play 7FEL natively, so I don't need any external player since I don't have any sound system attached to my tv.  It would be very constructive to see ExoPlayer and just player in the future doing this DoVi conversion on the fly, in the mean time I'll stick with the","[It would be beneficial to have ExoPlayer and just player handle DoVi conversion on the fly in the future. For now, I'll continue using them for 7MEL files and stick with this Kodi fork exclusively for 7FEL. The image quality on my Philips OLED807 is already perfect, and I don't require native playback of 7FEL since I don't have a sound system connected to my TV.]" 	2 -1 1
Crap! I swear I looked for duplicates. Sorry @user,"[Oh no! I apologize, but I couldn't find any duplicates. Sorry, @user.]" 	1 -3 -1
"> I assume this is a typo and you meant AndroidX Work  Damn, and I checked it over like three times too LOL, fixed  > I think that's not a big issue, since AndroidX Work was going to be added anyway by #2335  👍","[I assume this is a typo, and you meant AndroidX Work. It happens, and I've made similar mistakes before. No worries, I've fixed it. Also, I don't think it's a significant issue since AndroidX Work was going to be added anyway by #2335. Thanks for catching that!]" 	2 -2 -1
"@user oh hell, seems unreverted layout changes got into the test build. Or it's CM...","[@user Oh no, it appears that unreverted layout changes have made their way into the test build. Or perhaps it's a case of CM...]" 	1 -2 -1
"@user Maybe you can write a wiki page about the polyfills, what we support (so people know if we don't intend to support something vs if we haven't implemented it yet), and how to use them?","[@user, perhaps you could consider creating a wiki page dedicated to polyfills. This page could provide information on the polyfills we currently support, clarifying whether certain features are intentionally unsupported or still awaiting implementation. Additionally, it could offer guidance on how to effectively utilize these polyfills. This resource would be valuable for users seeking clarity on polyfill usage.]" 	1 -1 0
"I disappeared off the planet for a bit, school got busy, sorry about that!  I think I fixed it though, let me know if it's still broken. (I'm a bit of a noob when it comes to git.)","[Apologies for my absence. School kept me occupied. I believe I have fixed the issue, but please let me know if it's still not working. I'm still learning about git, so bear with me.]" 	1 -3 -1
Didn't want people to think it was a 0.9.1 thing :),[I didn't want people to think it was specific to version 0.9.1. :)] 	1 -1 0
I'm also experiencing this.,[I'm also encountering the same issue.] 	1 -1 0
"need to break. Afterward, we need to reposition any runs after it (just position, don't need `getGlyphs` again) until we get back to the original run that didn't fit, then we continue placing runs on the next line.  That sounds a little tricky when written out, but may not be too bad in code (and by that I mean just as bad as the other code!).","[We need to break the line at a specific point. Afterward, we should reposition any subsequent runs without retrieving glyphs again, until we reach the original run that didn't fit. Then we can continue placing runs on the next line. Although it may seem tricky when written out, it might not be too complicated in code (or at least not worse than the existing code!).]" 	1 -2 -1
"This needs to be fixed. The very common scenario faced as an a user, signal is my default text app. I have evangelized to several iphone friends to install signal for whatever reason signal notifications are not enabled on their iPhone. My choices are to remember to switch to insecure before EVERY send, or feel like an idiot requesting that they turn on signal notifications or uninstall and deregister the app I just asked them to install.  This is terrible and until fixed I will never ask anyone to instal","[This issue needs to be addressed. As a user, I often encounter the common scenario where Signal is my default text app. I have recommended Signal to several iPhone users, but unfortunately, Signal notifications are not enabled on their devices for some reason. This leaves me with limited options: either I have to remember to switch to an insecure mode before every message or feel awkward asking them to enable Signal notifications or uninstall the app I just recommended. It's a frustrating situation, and I hope it can be resolved soon.]" 	1 -3 -1
"So the fix is to replace that `for()` loop (ugh!) with `sapply()`:  ```r pkgs.version <- sapply(seq_along(pkgs.name), function(i){         .rs.packageVersion(pkgs.name[[i]], pkgs.library[[i]], instPkgs)       }) ```  And now the `check.rows=FALSE` is no longer necessary, so I reverted that.","[To address the issue, I suggest replacing the 'for()' loop (which is not ideal) with 'sapply()':```rpkgs.version <- sapply(seq_along(pkgs.name), function(i){.rs.packageVersion(pkgs.name[[i]], pkgs.library[[i]], instPkgs)})```As a result, the 'check.rows=FALSE' is no longer necessary, and I have reverted that change.]" 	1 -1 0
"@user Here's what I did Step inside McDonald's Connect to their WiFi WITHOUT ""logging in""/accepting their license crap Write a message Wait 15-20 seconds  Then the app whines about the message not being delivered.","[@user, I followed these steps: Step inside McDonald's Connect to their WiFi WITHOUT ""logging in""/accepting their license crap Write a message Wait 15-20 seconds Then the app whines about the message not being delivered.]" 	1 -3 -1
"I've also been experiencing this error ever since 0.23.2 released. It sucks as I have moved away from daily driving services like Spotify to primarily use NewPipe's background playback feature, and this is still a major stability issue.  Android 12 on Galaxy A71 5G, NewPipe version 0.23.3, with a Bluetooth device connected.  This also happens with SoundCloud streams. I'll post a log when it happens next there. I've not tested other sources.","[I've been encountering this error consistently since the release of version 0.23.2, and it's quite frustrating. I rely heavily on NewPipe's background playback feature, having transitioned from using services like Spotify. This stability issue remains a significant concern.Android 12 on Galaxy A71 5G, NewPipe version 0.23.3, with a Bluetooth device connected. The problem also occurs with SoundCloud streams. I'll provide a log when it happens again. I haven't tested other sources yet.]" 	1 -2 -1
"Yes, I understand there are workarounds, but it's an ugly way to do it. Should I make a PR?","[Yes, I understand there are workarounds, but they seem like inelegant solutions. Would it be appropriate for me to submit a pull request to address this issue?]" 	1 -3 -1
"I think there are a few stragglers, just dead build logic, comments, and docs:  ``` rmuir@beast:~/workspace/elasticsearch$ fgrep -r shade . ./pom.xml:                    <artifactId>maven-shade-plugin</artifactId>  ./dev-tools/src/main/resources/ant/integration-tests.xml:  <!-- check shaded jar for jar hell --> ./dev-tools/src/main/resources/ant/integration-tests.xml:  <target name=""check-shaded-jar-packages""> ... ./dev-tools/src/main/resources/forbidden/core-signatures.txt:# For shaded dependencies, plea","[I believe there are a few remaining elements, such as dead build logic, comments, and documentation, that need to be addressed. Here's a snippet of the occurrences:```rmuir@beast:~/workspace/elasticsearch$ fgrep -r shade . ./pom.xml:<artifactId>maven-shade-plugin</artifactId>./dev-tools/src/main/resources/ant/integration-tests.xml:<!-- check shaded jar for jar hell -->./dev-tools/src/main/resources/ant/integration-tests.xml:<target name=""check-shaded-jar-packages"">..../dev-tools/src/main/resources/forbidden/core-signatures.txt:# For shaded dependencies, plea```]" 	1 -2 -1
Actors should not make assumptions about what color the SpriteBatch has.,[Actors should not assume the color of the SpriteBatch. Let's avoid such assumptions to ensure flexibility and compatibility.] 	1 -1 0
"If it's executing the code in that stack trace, I think you'd need an API19 emulator to detect it and/or to toggle full screen mode http  Hard type casting, ugh!","[If the code in the stack trace is being executed, it might be necessary to use an API19 emulator to detect it or toggle full-screen mode. Hard type casting can be frustrating!]" 	1 -2 -1
hell yeah!!!,[That's great news! Well done!] 	3 -2 1
i screwed up this PR with my latest commits.  You'll have to redo.  I owe you a beer for making you redo this again.  THere's a lot has changed in the examples.,[I made a mistake with my latest commits in this PR. You'll need to redo them. I apologize for the inconvenience and I owe you a beer for having to go through this again. There have been significant changes in the examples.] 	1 -3 -1
"ue some of the rebranding assholes (offensive language, but that's just the sad truth...) for abusing our error reporting service by setting up some Terms of Service document which we also publish in this repository. But I'm pretty certain the costs (talking about time _and_ money here) outweigh the benefits by far, as with any other legal action. Furthermore, I think the users (who most likely don't know any better) would be the ones to put legal claims upon in most non-EU/US countries, and you can't rea","[Unfortunately, we have encountered individuals who have misused our error reporting service by setting up Terms of Service documents, which we also publish in this repository. However, taking legal action in such cases would likely be more costly and time-consuming than beneficial. Additionally, it is important to consider that users, who may not be aware of the situation, could potentially face legal claims in many non-EU/US countries. It's a complex matter, and we need to weigh the potential outcomes carefully.]" 	2 -4 -1
" I would fucking love this feature, if I don't find one app that does this, I'll struggle as much as I can to make this possible. I'm a developer yet not for Android However I want to help.","[I would really appreciate this feature. If I can't find an existing app that offers it, I'll do my best to make it possible. Although I'm not an Android developer, I'm eager to contribute.]" 	3 -2 1
I get some test failure crazyness related to discovery here. there is too much magic in here I don't really get. I don't think I will have the patience to fix that but maybe somebody with more disco knowledge can chime in @user @user,"[I'm encountering some test failures related to discovery, and there seems to be a lot of complexity that I don't fully understand. While I may not have the patience to address it, perhaps someone with more knowledge in this area, like @user or @user, can provide insights.]" 	1 -1 0
