uncivil,civil,is_toxic,Sentence_similarity
Sounds like a no-brainer merge. Thanks for spotting this!,Sounds like a no-brainer merge. Thanks for spotting this!,0,1.0
o better.,o better,0,0.8888888888888888
**[Jean-Charles Eloi](https://jira.spring.io/secure/ViewProfile.jspa?name=jceloi)** commented  Darn I had not been able to find that already reported issue ! It's a dup indeed ! Thanks,**[Jean-Charles Eloi](https://jira.spring.io/,0,0.24456521739130432
"I’m not an expert on the matter but there are cases where javac needs a bigger (more transitive) classpath then what you expect (for example something with interface inheritance due to “default method implementations” since java 8). Turbine (IINM) tries to be smart and know when the usage of javac of a jar is a false positive and so not to flag it but maybe it’s not successful here. Cc @user to make sure I’m not talking rubbish. On Mon, 27 Aug 2018 at 1:36 Jacob <notifications@github.com> wrote:  > The is",I’m not an expert on the matter but there are cases where jav,0,0.11960784313725492
Thanks... obviously we can't merge until you finish all the icons.  It looks fine other than the following issues which will need to be resolved: 1. ic_menu_refresh needs to be changed to the sync one with the two arrows 2. ic_menu_add looks like rubbish due to the deletion of the high resolution versions... can't you just pull the latest branch from develop before running your script? 3. the color of the icons doesn't gel with the rest of the Holo interface. If possible please write your script so that i,Thanks... obviously we can't merge until you finish all the icons. It looks fine,0,0.1568627450980392
"t, on the other hand, they won't be hanging out as friends either.'The site also pointed to recent reports claiming Nicki — real name Onika Tanya Maraj — was pregnant with the couple's child, but states there was 'no truth' in the rumour.Nas, born Nasir Bin Olu Dara Jones, is now said to be focusing on his record label and his chicken and waffles joint, Sweet Chick, in the wake of the split, while Nicki also juggles 'multiple business ventures outside of music'.At the time, neither party addressed the rep","t, on the other hand, they won't be hanging out as friends either.'",0,0.13137254901960782
"OOOpsie, did not notice Mario's review was still pending!! Apologies!","OOOpsie, did not notice Mario's review was still pending!! Apologies!",0,1.0
">>@hipunk how old are you?  >Your code sucks. Bitch, eat shit and die.  Thanks, I know more than needed :stuck_out_tongue_closed_eyes:  This provocateur is done.",>>@hipunk how old are you?  >Your code is not good.,0,0.31677018633540377
"Hi @user thanks for your contribution!  In order for us to evaluate and accept your PR, we ask that you [sign a contribution license agreement](https://cla.alluxio.org). It's all electronic and will take just minutes.",Hi @user thanks for your contribution!  In order for us to evaluate and accept,0,0.35944700460829493
"First off, thanks for the reply!  I've been using that trick in the meantime, but now I've made changes to my sketch that are specific to my computer (well, more than that, specific to my window configuration on some given day). If I want to distribute code, or if I'm using version control, I've got to remember to remove my changes. That's pretty lame.  Also... it feels really nasty to compile in a check for `frameCount == 1`. Pretty much by definition that seems like something that should be done in `set","First off, thanks for the reply! I've been using that trick in the meantime",0,0.1470588235294118
"@user you need to keep updating your own fork with changes from the upstream, if you do not do this your changes keep conflicting with what is already there and become a merging hell","@user you need to keep updating your own fork with changes from the upstream, if",0,0.43956043956043955
I don't understand what you mean.,I don't understand what you mean.,0,1.0
"Well, I did fix it (the semantics of _fixing_ were not specified by the lagomorph so I employed a pinch of artistic freedom). The treats were secured.  But seriously, though: the PR works, but it ballooned a bit because applyConstraints sucks. So I'm stalling it until 2.3 releases; after a first stable version is released we can work this one out.","Well, I did fix it (the semantics of _fixing_ were not specified",0,0.18338108882521487
"iveWorkQueue.java:83) 	at appServer.ThreadExecAutomation.run(ThreadExecAutomation.java:69)  So it seems to be a general hazelcast failure.  I've quickly scanned the log looking for what has caused this, but nothing jumps out to me.  I see lots of socket timeouts, but those are throughout the log.  I have all logs from Feb 13 thru Feb 19.  Let me know if you need me to provide to help your troubleshooting.  [initialize.log.zip](https://github.com/hazelcast/hazelcast/files/4224346/initialize.log.zip) [excep",iveWorkQueue.java:83)  So it seems to be a general haz,0,0.10588235294117643
"Yeah, having examined this I can only reach one realistic conclusion:  Signal got too big and too popular, and so somebody decided to limit it, and bribed or threatened the devs to destroy it, coming up with a very effective strategy of removing existing functional features to make it unusable by the majority of non-technical users.  It's also possible they took over the project, hiring bad actors to contribute until they controlled, and again sabotaged it from the inside.  Either way, it it my opinion th","Yeah, having examined this I can only reach one realistic conclusion:  Signal got too",0,0.16666666666666663
"Damn it. You are basically asking me to change the whole world, as [latest flume api](https://github.com/apache/flume/blob/flume-1.7/pom.xml#L1260) uses `netty 3.9.4`. No choice, back deflate encoding. Thanks guys.  By the way, where do I get the source code for `3.6.2`, branches are `3.6`. but I believe should be compatible with any of `3.x`, is that right? @user @user","You are basically asking me to change the whole world, as [latest flume api",0,0.2016129032258065
"@user Thank you so much for your instruction, that's really helpful. On a smoke test, we found that the smoothness of the playback gets improved **substantially** by 10X the default `AudioTrack::bufferSize`. Our use case is bit special - we are rendering the semi-transparent activity_layout on top of a Surface for playback purpose. So yeah, we have crappy devices and resource intensive requirement. We are conducting more tests trying to find any potential side effects.","@user Thank you so much for your instruction, that's really helpful. On a",0,0.15433403805496826
damn imports :),damn imports :),0,1.0
"e same name and argument count, one that depends on *C* >    and one which does not >    - *A* is a library that depends on *B* >    - *A* calls *M(int)* on (but *not* *M(CType)*) > > This fails with the same error as above unless *A* is given a dep to *C*, > which I do not expect from my understanding of strict deps. > > The 4th and 6th points are important. Unlike the previous example, it's > not just any reference that triggers the bug -- it suggests overload > resolution is in some way implicated. I'd","e same name and argument count, one that depends on *C* >  ",0,0.11568627450980395
"No problem. I'm the Go guy, so I'll be adding you to my to-do list.","No problem. I'm the Go guy, so I'll be adding you to my",0,0.8208955223880597
"Nope - you are plain wrong! Just installing upstart packages does **NOT** mean, the traditional init.d stuff isn't working anymore, it just adjusts the systemd crap, so that it doesn't any harm to the system anymore and makes the traditional init.d stuff beside upstart work.  And having a look at the mentioned script should have given you a clear hint, that the bug has nothing to do with upstart!",Nope - you are plain wrong! Just installing upstart packages does **NOT**,0,0.18295739348370932
"@user  We re-analysed our code. We were calling Couchbase asynchronously using RxJava , so we had added countdown latch in Spring Controller method to make the client wait for the response. Looks like when this issue occurred ,  countdownLatch.await() line was missing from the code so hazelcast lock acquiring method was made synchronized.  After that when we found out that await is misssing we added await. Now it works without making the method synchronized. Thanks for your help. Apologies , Looks like a ",@user  We re-analysed our code. We were calling Couchbase as,0,0.11764705882352944
"   return possibleAddresses;     }      private static void addPossibleAddress(Inet6Address inet6Address, LinkedList<Inet6Address> possibleAddresses, NetworkInterface ni) throws UnknownHostException {         Enumeration<InetAddress> addresses = ni.getInetAddresses();         while (addresses.hasMoreElements()) {             InetAddress address = addresses.nextElement();             if (address instanceof Inet4Address) {                 continue;             }              if (inet6Address.isLinkLocalAddr",You can always return possibleAddresses;    }   private static void,0,0.10392156862745094
"This doesn't fit the strict definition of high impact, but it's so ugly I don't want it to fall through the cracks.","This doesn't fit the strict definition of high impact, but it's so ugly I",0,0.6347826086956522
"Hi Simon,  I guess I used to much 'I need support' trigger words?  My issue was: holy crap, ES is dropping indices after a restart of a single node. This sounds like a bug right?  Anyways I've done some more digging and think I have found something interesting for you. It seems that the dangling indices got deleted by curator. Some 7 hours later one node got restarted and the deleted indices reappeared, but without data, so cluster got red. Thats a bug to me.  Lets take one of those dangling indices as ex","Hi Simon, I guess I used to use the 'I need support' trigger words",0,0.11960784313725492
"es to require user interaction to review and approve the trade, signing the multisig transaction.   So, I'm not sure how to do this, but it would be a fantastic feature for sure!","es to require user interaction to review and approve the trade, signing the multisig",0,0.4719101123595506
It feels so out of place and hard to find in the nav bar,It feels so out of place and hard to find in the nav bar,0,1.0
pi-2.11.1.jar ,pi-2.11.1.jar,0,0.9285714285714286
"Whoever has the first multiclient video aggregator (especially for Android) will go gangbusters. I strongly suggest Newpipe integrates Bitchute and Realvideo and perhaps Dtube, even if they aren't full streaming backends, just a subscription tracker that allows the native sights to be opened for unified subscription management would be a godsend. That's all google video used to be.",Whoever has the first multiclient video aggregator (especially for Android) will go,0,0.21614583333333337
I haven't been following this closely so someone else can feel free to press the scary button. Good luck!,I haven't been following this closely so someone else can feel free to press the scary,0,0.819047619047619
What a mess.  This should only have had one commit.  Re-creating.,What a mess,0,0.16923076923076918
" trouble report.  But I also see that map.put() exception in this crash log:  2020-02-19 09:29:00,054 [APIANTappServer.ThreadExecAutomation] ERROR appServer - User [System]  method /appServer.ThreadExecAutomation.run(ThreadExecAutomation.java:74) -> com.hazelcast.partition.NoDataMemberInClusterException: Target of invocation cannot be found! Partition owner is null but partitions can't be assigned since all nodes in the cluster are lite members. 	at com.hazelcast.spi.impl.operationservice.impl.PartitionIn",I see that map.put() exception in this crash log: 2020-02-,0,0.11372549019607847
"Lol, please undo","Lol, please undo",0,1.0
wer looking for updates,People are looking for updates,0,0.7333333333333334
I had my wires crossed. This wasn't fixed.,I had my wires crossed. This wasn't fixed.,0,1.0
Holy hell!,Wow!,0,0.19999999999999996
"@user   `ByteBuffer.allocate()` is used 152 times, `allocateDirect()` - 6 times, `Files.map()` - 9 times.  > We already have a finalize in Memory incase someone forgets to free explicitly. Finalize will be slower, but it is very infrequent.   - The problem is OOMs because of inability to reclaim finalizable objects on a given GC phase. Allocating larger objects only makes it worse.  - Currently StupidPool of ByteBuffers allocates as many ByteBuffers as ResourceHolders, the effect of changing that resource","@user   `ByteBuffer.allocate()` is used 152 times,",0,0.0980392156862745
@user I had to do another round of unfucking here sorry - can you take another look?,@user I had to do another round of unfriending here sorry - can you,0,0.7142857142857143
@user You cant believe it can you?,@user You cant believe it can you?,0,1.0
"appen (because I saw this happen multiple times). Only way to decrease chance of this happening is to keep on pinging developers on this issue. If reminding that this is still an issue is not ""peaceful"" and somehow ""rude"", well, good.",appen (because I saw this happen multiple times). Only way to decrease chance of,0,0.3418803418803419
What does your code look like? I only get this when I do the shadow of it.,What does your code look like? I only get this when I do the shadow of,0,0.9459459459459459
@user bullies can get a new phone number and harrass you completely without groups. The harassment issue is not really group related.,@user bullies can get a new phone number and harrass you completely without groups.,0,0.6240601503759399
+1 At least massage the documentation so it's clear that it does not work with CSV. Been pulling my hair for the better part of a day over this.,+1 At least massage the documentation so it's clear that it does not work with,0,0.5416666666666667
Are you using the latest GeckoDriver and still happens?,Are you using the latest GeckoDriver and still happens?,0,1.0
"|_primary {   ""size"": 0 } 389995 GET INDEX/PARENT_TYPE/_search?preference=_shards:2|_primary {   ""size"": 0 } 363655 GET INDEX/PARENT_TYPE/_search?preference=_shards:3|_primary {   ""size"": 0 } 344335 GET INDEX/PARENT_TYPE/_search?preference=_shards:4|_primary {   ""size"": 0 } 325850 GET INDEX/PARENT_TYPE/_search?preference=_shards:5|_primary {   ""size"": 0 } 319831 GET INDEX/PARENT_TYPE/_search?preference=_shards:6|_primary {   ""size"": 0 } 306391 GET INDEX/PARENT_TYPE/_search?preference=_shards:7|_primary { ","|_primary {  ""size"": 0 } 389995 GET INDEX/",0,0.08235294117647063
I'll see if I get a chance to do what you need this weekend.,I'll see if I get a chance to do what you need this weekend.,0,1.0
@user just for my info what kind of serialization approach are you using? Are you making use of Java Serializable? This is horribly inefficient and generates huge amounts of litter.,@user just for my info what kind of serialization approach are you using? Are,0,0.425414364640884
The PIN reminders are a whole other problem that honestly should be filed as another bug report. I don't want PIN reminders because I don't want to remember my PIN. That's what my password manager is for! Do you think spaced repetition helps my password manager remember my passwords? Why on earth are you trying to force people to remember passwords when the entire worldwide security community recommends storing randomly generated passwords inside password managers?  I am dreading having to explain this sh,The PIN reminders are a whole other problem that honestly should be filed as another bug report,0,0.18627450980392157
I've seen this several times today in Travis.,I've seen this several times today in Travis,0,0.9777777777777777
Is it fixable without just making things impossibly slow?,Is it fixable without just making things slow?,0,0.8070175438596492
sed indirectly by almost everything. When I make its methods return something more abstract it ends badly deep within AndroidBinaryGraphEnhancer.  I'm happy to have a go at this but only if you're sure a pull-request is the right way to go about it. Changes would probably cause major merge headaches. A small price to pay for the merge hell I go through keeping this Groovy support working in a fork though.,sed indirectly by almost everything. When I make its methods return something more abstract it ends,0,0.24264705882352944
"I felt a bit stupid asking, but I gotta cover my ass :)","I felt a bit silly asking, but I gotta cover my face :)",0,0.8545454545454545
"@user well but that's a big usability issue. You can't make the user read a ton of stuff before getting started. **There must not be an extensive setup routine**, otherwise nobody will use the app. Users get confused really easily, and you can hardly do any worse than confuse somebody before they've even started using the app.  Also, somebody concerned about prosecution for their opinions should not use SMS in the first place (network operator knows the recipient). Push is way better in that regard. So th",@user well but that's a big usability issue. You can't make the user,0,0.1333333333333333
"ostProcessor<>() { 		@Override 		public <O extends BearerTokenAuthenticationFilter> O postProcess(O filter) { 			filter.setSecurityContextRepository(new HttpSessionSecurityContextRepository() { 				@Override 				public void saveContext(SecurityContext context, HttpServletRequest request, HttpServletResponse response) { 					Authentication authentication = context.getAuthentication(); 					NonTransientBearerTokenAuthentication nonTransientBearerTokenAuthentication = new NonTransientBearerTokenAuthenticatio",ostProcessor<>() {  condem condem condemuffer,0,0.07450980392156858
"de via rotate button, than click the fullscreen button NewPipe keeps beeing in landscape even if you leave the VideoDetail fragment.  That behaviour is needed because when user is watching a video he wants to look at description for links or something without changing phone orientation. Without that he will need to change phone orientation, then look at description then rotate the phone back. Awful usability. I love good usability Another thing you didn't count is that not all videos use a landscape orien","de via rotate button, than click the fullscreen button NewPipe keeps beeing",0,0.1470588235294118
"I ran some more tests this morning. Actually maven assembly plugin sucks when you have to deal with `META-INF/services`.  So instead of calling `maven-assembly-plugin`, it's better to use `maven-shade-plugin` with the option @user gave.  At the end, this is working well:  ``` xml             <plugin>                 <groupId>org.apache.maven.plugins</groupId>                 <artifactId>maven-shade-plugin</artifactId>                 <version>2.4.1</version>                 <executions>                   ",I ran some more tests this morning. Actually maven assembly plugin doesn't work when,0,0.16470588235294115
"Ok, I had a """"working"" example back in January, but there's no interface to show the audio media files correctly (Getting them to show up as either images or video is possible, but none of the appropriate functions work on them; getting them to show up as documents somehow breaks everything...) and there's no documentation (and the code is literal fucking spaghetti) with respect to how things are displayed that I can't figure out how to write one. The change is conceptually simple, but trying to write sup","Ok, I had a """"working"" example back in January, but there's no",0,0.1215686274509804
 once and then search on that. Just like the navigation pane works (cache should be shared between navigation pane and goto dialog to avoid double work).,Once and then search on that. Just like the navigation pane works (cache should be,0,0.5294117647058824
"*Original comment by @user  I spend some more days thinking about this and I'm still worried that the solution we came up with is too ""messy"": 1. It adds complexity to a place which is already complex - i.e., templates.  2. When an indexing requests comes and the string in the url doesn't resolve to an index or an alias,  we translate it internally to a create index request where the string is set in the index name. Based on the solution, the master will then resolve the incoming index name parameter firs",*Original comment by @user  I spend some more days thinking about this and I,0,0.14901960784313728
Looks like you've broken everything ,Looks like you've broken everything,0,0.9722222222222222
"Sticking it into git makes sense, I was just explaining that I didn't go to the effort of forking, cloning, editing, committing, pushing, and filing a pull request just to make a grammar snipe.  Lest you think I'm even more of a grammar nazi than I, in fact, am.","Sticking it into git makes sense, I was just explaining that I didn't go",0,0.2748091603053435
Round 4 looks amazing!  I'm looking fwd to all future rounds to come.,Round 4 looks amazing! I'm looking fwd to all future rounds to come,0,0.9710144927536232
"[""Jara Cesnek"":https://jira.spring.io/secure/ViewProfile.jspa?name=cesnek] said:  Today I upgraded to RC2 and JCIFS 1.2.7 (from acegy 0.9 and 1.2.6  worked fine).  Now everything screwed up.  I use this for web services autentication. Now XML parser cant parse web service XML because there some characters before SOAP XML in http post or contentLength is zero.  I try my old acegi-jcifs implemenattion, implementation from attachment here even from CVS sandbox head - all failed.    When turn-off acegi SOAP w","[""Jara Cesnek"":https://jira.spring.io/secure",0,0.0862745098039216
"Hmn, this is weird. I was encountering the bugs when rebuilding and checking urltools and rgeolocate on my Ubuntu partition at home. I'm trying to replicate here on my remote and not getting a darn thing. The hypotheses, then: 1. There was indeed a .o somewhere weird (I'm not sure how or where, though); 2. Yay, version differences! :P.  Unfortunately I'm on holiday this week and so won't be able to get back to the offending (machine|repo instance) until 5 October or so. Blargh. Your approach seems totally","Hmn, this is strange. I was encountering the bugs when rebuilding and checking ur",0,0.14117647058823535
"Please share problems, goovy scripts should work out of the box.","Please share problems, they should work out of the box.",0,0.8125
"This happened to me once with Paranoid Android. Except it didn't happen in TS, it happened in Chrome. Does it happen every time, or just really really often? Are you sure it's not Archidroid screwing you?",This happened to me once with Paranoid Android. Except it didn't happen in TS,0,0.37745098039215685
"bat scripts just don't kill their children by default.  Either way I can work around this. Its ugly, but I can do it!",bat scripts just don't kill their children by default. Either way I can work around,0,0.7094017094017093
It doesn't do any such thing.,It doesn't do any such thing.,0,1.0
ze() i++) {     queryPart1.must(....) // building up condition1 }  BoolQueryBuilder mainQuery= boolQuery()     .should(         queryPart1 // reusing condition1         .must(...) // adding condition2     )     .should(         queryPart1 // reusing condition1         .sould(...) // adding condition3    ) ```  in the end I'm ending up with this query: (condition1 && condition2) || (condition1 && condition2 && condition3)  what i'd like to be able to do is:  ``` java // building condition1 BoolQueryBuil,ze() i++) {    queryPart1.must(....) //,0,0.07692307692307687
"Without at least your Operating System, the DBeaver version and how you did install, nobody will be able to help you.","Without at least your Operating System, the DBeaver version and how you did install",0,0.7094017094017093
"Thanks for the additional investigation, @user  I reapplied my custom CA cert and everything worked flawlessly. That's when I realized that when I redid my configuration for my test earlier, I was using the `root` user instead of the user I was initially testing with. From there, I drilled down and discovered that I had never given the user permission to access any databases, so I am now assuming that ""this user has no access to anything"" was the ""internal error"" that DBeaver encountered.  This issue didn","Thanks for the additional investigation, @user  I reapplied my custom CA cert and",0,0.1588235294117647
odel and without any copy share it others.  I still think that refactoring of TreeTable make sense.,odel and without any copy share it others. I still think that refactoring,0,0.7373737373737373
With nm being the SI symbol for nanometer I'd go with nmi for nautical miles.  A shame they share the symbol.,With nm being the SI symbol for nanometer I'd go with nmi for n,0,0.5779816513761468
"Can't reproduce it on 1.5.4, so I'll send in a new PR with defaults() in reset(). Reading the code the reset() values are always set in add().  I'm was pretty sure an NPE was caused by calling reset() on defaults, but that's in our inhouse project that uses <1.3. Probably a goof on my part. Apologies for the mix up.  Edit: heh, too late :)","Can't reproduce it on 1.5.4, so I'll send in a",0,0.1348973607038123
This feature would be really handy since the built-in player offers double tap to rewind and a clean playback experience without having to switch apps. The photos app player really sucks in contrast. As someone already mentioned that there's a good reason the youtube app acts as the player when playing back a downloaded video.,This feature would be really handy since the built-in player offers double tap to re,0,0.25609756097560976
"eb already has too many other variables adding a few milliseconds here and > there to worry about rare maximums that are still quite low in the big > picture. >  > (That said, I realize that the particular case we are discussing, Go 1.0.3 > at 256 concurrency, may in fact have some requests at greater than 2,000ms > that are missed by the Wrk latency sampler, suggesting perhaps a garbage > collection hiccup.) >  > I would like to eventually understand why when Wrk completes each request > it cannot simply",eb already has too many other variables adding a few milliseconds here and > there to worry,0,0.17843137254901964
"I was thinking the right way to fix this is to make the toXContent version that requires the extra state a separate method that takes the state. If we want it we can use it in the rest handler but for things like toString we use the other version. No more member variable to set.  I'm sorry for screwing the class up like that in the first place.  On Aug 3, 2016 7:16 AM, ""Simon Willnauer"" notifications@github.com wrote:  > @user http I think this change doesn't fix > the issue but if prevents it from happen",I was thinking the right way to fix this is to make the toXContent version,0,0.14509803921568631
Hell yeah! Totally forgot to move those to variables. Thanks very much!,Yeah yeah! Totally forgot to move those to variables. Thanks very much!,0,0.9577464788732395
"Btw, when the TS emoji drawer is open and you tap the input box to move the cursor to another place the emoji drawer gets dismissed and the system keyboard pops up. This is probably one of the underlying causes for the current weird behavior.","Btw, when the TS emoji drawer is open and you tap the input box to",0,0.2727272727272727
"Yes, save yourself the pain and DO NOT promote it, as you will have egg on your face. Signal could be great, however when they go years with out fixing such an important issue....or even try to address it and just blatantly dismiss it. Give me a break. Like no one on the planet uses a Bluetooth headset. Such a joke.","Yes, save yourself the pain and DO NOT promote it, as you will have egg",0,0.2239747634069401
"sung SM-X200, on Android 13, and Newpipe v0.25.1  Dude, After Android 9, android versions 10 to 13 and later are like buggy, especially with custom roms. Even android 10 to 13 of most stable rom ""Lineage OS"" is buggy, Or if not buggy and fast, Not stable especiqly with installing apps and stuff. For me android 9 worked flawlessly all the time in my tablet. Hope eres a custom rom out there for your Samsung phone","sung SM-X200, on Android 13, and Newpipe v0.25",0,0.11111111111111116
"Thanks Dorian, I’ll dig through you log if I find some time. And thanks for the comparison! Performance of WSL 2 is game changing, indeed. However, if you operate in /mnt/ the performance might actually suck; see http","Thanks Dorian, I’ll dig through you log if I find some time",0,0.27188940092165903
"Oh shit, that was my offer :-)  Got an error message: `io.bitsquare.trade.protocol.availability.messages.OfferAvailability Request cannot be cast to io.bitsquare.p2p.messaging.MailboxMessage`","Oh, that was my offer :-) Got an error message: `io.bitsqu",0,0.3036649214659686
"wasn't tested against! I'm sure it can't be that hard to fix, but as you can see I've already tried and failed.",wasn't tested against! I'm sure it can't be that hard to fix,0,0.5405405405405406
@user this is feature creep. i'd instead propose folks testing the debug apk post cpu usage while parsing so this isn't just n of 1.,@user this is feature creep,0,0.20454545454545459
" to fill out that template in order to get their issues fixed as efficiently as possible.   >SMS - Your app sucks.  Could you be a bit more specific? Otherwise, it might not be possible to know whether the issue has already been fixed.  >MMS - Your app regularly says unable to download and click here to download and fails.  This is already being tracked in http Could you capture a debug log immediately after the issue occurs and post the link there? It might also be helpful if you could include your devic",People need to fill out that template in order to get their issues fixed as efficiently as,0,0.14313725490196083
"Ugh...  In http we disabled instrumenting androidx.* packages by default. It's a nice performance improvement. But it seems that there's some logic in Espresso that was inadvertently relying on Robolectric's instrumentation to strip 'final' modifiers to be able to access final fields androidx.loader.content.ModernAsyncTask. To fix this issue temporarily, you can add:  ``` @user     instrumentedPackages = {       // required to access final members on androidx.loader.content.ModernAsyncTask       ""androidx",Ugh... In http we disabled instrumenting androidx.* packages by default. It,0,0.1470588235294118
"max_participants_in_merge=100max_interval=30000 only_coords_run_consistency_checker=false) :FD_SOCK(cache_max_age=10000 get_cache_timeout=1000
sock_conn_timeout=1000 client_bind_port=0 ergonomics=true start_port=0 port_range=50 suspect_msg_interval=5000 num_tries=3 stats=true external_port=0 bind_addr=IP_ADDRESS keep_alive=true
Id=2 cache_max_elements=200) :FD_ALL(use_time_service=true stats=true timeout_check_interval=1000 ergonomics=true interval=2000 id=20 timeout=10000) :VERIFY_SUSPECT(num_msgs=1
",max_participants_in_merge=100max_interval=3,0,0.08498023715415015
ly want to avoid: - Other apps reading our files (which you don't get in 'internal storage') - Storing unencrypted copies of encrypted content - The app crashing without explanation if an SD card with all the settings and stuff on being removed  I also think that asking users to provide the path for 'external storage' is bad UX anyway. Using a file browser would be better. This whole setting needs ripping out and improving in a backward compatible manner.  There's lots of related improvements to do in thi,ly want to avoid: - Other apps reading our files (which you don't get,0,0.1352941176470588
"Can someone with a self built Signal and Location API key test these steps: 1. Disable Location from Android's system settings 2. Open a Signal conversation 3. Attach location 4. Tap ""Not now"" in the pop-up dialog that asks you to turn on Location for better accuracy 5. You should see Google Maps at (0, 0) coordinates 6. Move around to select some locations 7. Go to Google Developer Console and check if your API quota has peaked to abnormal heights  Where exactly can you check the quota? Uuh... there does",Can someone with a self built Signal and Location API key test these steps: 1.,0,0.15294117647058825
OUR WEBSITE AND WHAT EVERYONE DOES IN OUR POSITION IS BUILDING A BASIC AUDIENCE BEFORE LOOKING FOR SUITABLE EXCHANGES. >  >  >  > APPROACHING EXCHANGES WITH ZERO AUDIENCE ISNT APPRECIATED AND NOW WITH A BASI AUDIENCE IT ISNT APPRECIATED EITHER. >  >  >  > PEOPLE LIKE YOU DO A DISSERVICE TO EXCHANGES AS BISQ BECAUSE YOU SHOW TO THE WHOLE WORLD THAT LISTING CANDIDATES ARE TROLLED AND NOT THOROUGHLY EVALUATED BASED ON FACTS.  >  >  >  > RPOVE THAT YOUR STANDARDS ARE HIGHER THAN THE USUAL INTERNET TROLLS. SHO,OUR WEBSITE AND WHAT EVERYONE DOES IN OUR POSITION IS BUILDING,0,0.1215686274509804
"@user making fun of absurd and petty demands is not being rude and insensitive. The internet is not a hugbox and the moment you make your ideas public, you are opening yourself to criticism.",@user making fun of absurd and petty demands is not being rude and insensitive. The,0,0.4368421052631579
"ght after queueing (please let me know if I'm missing something). > > — > You are receiving this because you authored the thread. > Reply to this email directly, view it on GitHub > <https://github.com/google/ExoPlayer/pull/6407?email_source=notifications&email_token=AADBF6GDP7B3CFP3CPKGXDLQK7MW3A5CNFSM4IUMI2I2YY3PNVWWK3TUL52HS4DFVREXG43VMVBW63LNMVXHJKTDN5WW2ZLOORPWSZGOD7JPFMQ#issuecomment-533918386>, > or mute the thread > <https://github.com/notifications/unsubscribe-auth/AADBF6HENP5HOPKW7J2HXX3QK7MW3AN",ght after queueing (please let me know if I'm missing something). >,0,0.13137254901960782
u need to set a different one for each Broker)       - somehow make the `hostname` on the Broker pod return externally lookup-able hostname (in the context of your pulsar client),u need to set a different one for each Broker),0,0.2584269662921348
"If you hit more of these failures, please don't hesitate to pull me in.","If you hit more of these failures, please don't hesitate to pull me in.",0,1.0
"at it doesn't use too much space. Nowhere does it tell you to do `GET .tasks/task/ID`  `_tasks` is the API and it should be `GET _tasks/Af0W-dC3QQSlJ28uRru0fQ:8488` as you used in the first example, not `GET /_tasks/taskId:8488`.  I can see how these docs could be confusing and will improve that.",at it doesn't use too much space. Nowhere does it tell you to do,0,0.2154882154882155
I offer my condolences for your split-personality environment,I offer my condolences for your split-personality environment,0,1.0
"> maybe more fixes are needed?  rules_kotlin are still failing because they get an old version of rules_python from rules_proto... it's no-bzlmod dependency hell. Any advice how to fix this, without adding more mess into the system?",> maybe more fixes are needed?  rules_kotlin are still failing because,0,0.3017241379310345
Same here the download will always in queue and i need to manually start it. Its annoying   Device: LG V40 Android 10,Same here the download will always in queue and i need to manually start it. Its,0,0.6837606837606838
"://demo.doit.com.sa) > > Regarding this issue the correct and cross platform way to open the > keyboard is to issue ""focus()"" on native html input(text), we set this to > absolute and top:-1000px , also important to note that iOS (8.0+) will only > open keyboard if executed from within user action and for that you need to > run this from ""touchDown"" in libGDX (very important). > > — > You are receiving this because you modified the open/close state. > Reply to this email directly, view it on GitHub > <htt",://demo.doit.com.sa) > > Regarding this issue the,0,0.09607843137254901
"Bad for me, I hate Sql Developer.","Bad for me, I hate Sql Developer",0,0.9696969696969697
"Hey, @user . Shit I completely forgot about it.  I will take a look at it this week (tonight I hope)","Hey, @user. I completely forgot about it. I will take a look at",0,0.63
"@user I asked our internal education expert, and he doesn't know of any good resources for learning about error messages. Darn. :(","@user I asked our internal education expert, and he doesn't know of any good",0,0.5846153846153845
goof up from our end. JMeter was sending hundreds of requests within milliseconds because of missing 'await' call.  Client doesn't have to synchronize the method as mentioned by you correctly. I think you can close this issue.,goof up from our end. JMeter was sending hundreds of requests within milliseconds because,0,0.3938053097345132
t I thought that It can be complementary to other common http statuses. We are heavily using redirections to not having a SEO penalty.  [ 1 ]: http,t I thought that It can be complementary to other common http statuses. We are,0,0.5306122448979591
I hand-edited the data so I may have screwed it up. let me doublecheck,I hand-edited the data so I may have messed it up. let me double,0,0.8571428571428572
"clang-tidy review says ""All clean, LGTM! :+1:""","clang-tidy review says ""All clean, LGTM! :+1",0,0.9565217391304348
"s: my.base.entity ```  Maybe we should also externalize the `persistence.xml` location (or a flag to signal its existence), so the user doesn't have to create a new LEMFB just to read a custom native JPA configuration? (Or can you already do that?)",s: my.base.entity ```  Maybe we should also externalize the,0,0.23790322580645162
Why the hell does bazel require custom certificates from Oracle?!?,Why does bazel require custom certificates from Oracle?!?,0,0.8636363636363636
Nevermind.,Nevermind,0,0.9
"Total ack. You can try to work around this behavior, but it's always an ugly solution.",It's always an ugly solution.,0,0.32558139534883723
