,Sentence_Uncivil,Sentence_Civil,Final_Similarity_Score
902,oops,"Oops, my mistake.",0.801872372627258
903,http  ``` Found issue: issue #5489 - make sure we don't import cards into a filtered deck last updated 2020-01-01T06:37:20Z (is pr? true) Marking pr stale because it was last updated on 2020-01-01T06:37:20Z and it does not have a stale label Marking issue #5489 - make sure we don't import cards into a filtered deck as stale Found a stale pr Checking for label Stale on issue #5489 Issue #5489 marked stale on: 2020-06-02T22:37:36Z Checking for comments on issue #5489 since 2020-06-02T22:37:36Z Comments not ,"http  ``` Found issue: issue #5489 - make sure we don't import cards into a filtered deck last updated 2020-01-01T06:37:20Z (is pr? true) Marking pr stale because it was last updated on the same date as the issue, but it does not have a stale label. Checking for label Stale on issue # 5489: Issue #489 was marked stale on: 2020-06-02T22:36:36Z and it has not been updated since then. Comments not provided.",0.96674257516861
904,"Roughly: I suck and have been distracted by work :/  On Thu, Jul 05, 2012 at 04:14:19PM -0700, zjw wrote:  > What's the status of this pull request? >  > --- >  > Reply to this email directly or view it on GitHub: > http  ##","Roughly: I have been distracted by work. On Thu, Jul 05, 2012 at 04:14:19PM -0700, zjw wrote:  > What's the status of this pull request? >  > --- >   > Reply to this email directly or view it on GitHub: > http  ##",0.975046217441559
905,ch causes Signal to stumble upon its own problem.,Let's collaborate to address this issue.,0.638899862766266
906," really should never make it out the door   There's no JAR hell check to prevent `gradle assemble` from succeeding, though, so it was easy for me to have this fail.  I think the problem I experience is this:  * As a developer, I can build a plugin successfully that would fail jar-hell check. * As a user, I can install a plugin that would fail jar-hell check.  Proposal: Can we add a gradle check for this ""jar hell"" thing? This would prevent a plugin from being shipped at all if it fails this check. Impact:","I encountered a similar issue with `gradle assemble`. Unfortunately, there was no JAR hell check to prevent it from succeeding, so it was easy for me to have this fail. It would be beneficial to add a gradle check for this ""jar hell"" issue. This would prevent a plugin from being shipped at all if it fails this check. Impact:",0.946463823318481
907,**[Andreas Senft](https://jira.spring.io/secure/ViewProfile.jspa?name=asenft)** commented  The formatting is ugly. See the shadowMatch debug information in attached shadowMatch.txt,[Andreas Senft](https://jira.spring.io/secure/ViewProfile.jspa?name=asenft) commented that the formatting is not aesthetically pleasing. Please refer to the shadowMatch debug information in attached shadowMatch.txt.,0.951309144496918
908,"nter seems to have a visible glyph where it shouldn't, which shows as the horizontal bars in the glyph cache, and that messes up other fonts rendered in Hiero afterwards by putting that glyph in their caches too.","It seems that Nter has a visible glyph where it shouldn't, which shows as horizontal bars in the glyph cache, which can cause issues with other fonts rendered in Hiero afterwards by placing that glyph in their caches as well.",0.984663665294647
909,"// fire user exception event     } else {       // fire user success event     }      super.onLookupComplete(ctx, hostname, future);   } } ```  This way we don't incur the cost of creating and tossing away these objects and the user is free to do what they want.","// fire user exception event if (if (ctx, hostname, future) {    } else { // fire user success event if necessary.  } } } ```  This way we don't incur the cost of creating and tossing away these objects and the user is free to do what they want.",0.990064918994904
910,"in"" doesn't really help in this situation. Why tell the user to try again when the user should wait for the blacklist to be cleared instead?","The current implementation of ""try again"" doesn't help in this situation. The user should wait for the blacklist to be cleared instead.",0.958358645439148
911,"Just two smaller comments: I like the medical Patch Icon, it shows that PGP/INLINE is an ""ugly patch"", which it is :)  I would prefer that it is always called "" PGP/INLINE"".","Just two smaller comments: I appreciate the medical Patch Icon as it showcases the scope of PGP/INLINE, which it is. If possible, I would prefer that it be always referred to as ""PGP/InLINE.""",0.973733186721802
912,"act take out all the BitShares derivatives, it's a total scam.  Are you starting to see my point?  Just because a coin is on a major exchange and people trade it in volume doesn't make it any better or worse than any other. People are sheep and they don't investigate the code, the backers, the internet reports or the security aspects. And then they will scream blue murder when someone takes their money.  It comes down to this: Do we want to _look_ legitimate by acting as a pseudo-government ""nanny"" and tr","It would be beneficial to remove all the BitShares derivatives as they are seen as a complete scam. Just because a coin is on a major exchange and people trade it in volume doesn't make it any better or worse than any other situation. It's important to avoid making assumptions about the code, the backers, internet reports, or security aspects. Let's focus on addressing genuine concerns and resolving any outstanding issues.",0.857462882995606
913,I have rebased and squashed the code,I have rebased and squashed the code.,0.996650099754334
914,whew!,That's great!,0.727832138538361
915,Pitest isn't for catching bugs in your code. It is for gauging the quality of your tests.,Pitest is not solely for catching bugs in your code. It is a comprehensive evaluation of the quality of your tests.,0.977090716362
916,"@user Thx, made some global replace at some point and messed it up.",Not Generated,0.315219819545746
917,"We need to change all definitions those interpret `0` as infinite or `Integer.MAX_VALUE` to make configuration consistent across all modules, not only for `QueueConfig`.    There are many of them; max-size of map, list, multimap; ttl, max-idle, queue-size of job-tracker etc. Also these are defined in XSD too, not only config classes.   Otherwise this will introduce a greater WTF.","We need to change all definitions that interpret '0' as infinite or 'Integer.MAX_VALUE' to make configuration consistent across all modules, not only for `QueueConfig`. There are many of them; max-size of map, list, multimap; ttl, max-idle, queue-size, job-tracker etc. Also, these are defined in XSD too, so we should consider including them in all config classes. Otherwise, this will introduce a greater confusion.",0.9957594871521
918,"Supposedly you can fix it with geckodriver on windows. They don't bother to mention it in the instructions, but you have to rename it wires.exe or nothing works. They also don't bother to mention it, but you have to install the latest selenium, or nothing works.  I tried to update selenium with pip from local files since my work proxy is stupid. Oops I need rdflib. Try to install that. Oops I need htmllib5. Try to install that. Oops I need newer easy_install. Try to install that. Oops I need newer setupto","Supposedly, you can fix it with geckodriver on windows. They don't mention it in the instructions, but you have to rename it wires.exe or nothing works. They also don't bother to mention it, but it's necessary to install the latest selenium, or nothing will work. Oops I need rdflib5. Try to install that.  I tried to update selemonium with pip from local files since my work proxy is not reliable, but the work proxy doesn't work. I need newer easy_install.exe, or it won't work, so I need to install newer setupto. Oops, I need htmllib5, or something else won't function. I also need newer Setupto, so try to install it.",0.969700813293457
919,"Nevermind, the application is working again after restarting the device.","Never mind, the application is functioning again after restarting the device.",0.985802531242371
920,Done with another.,Done with another issue.,0.924259066581726
921,"Reproduced today on 1.9.9/MacOS.  This is a massive glaring problem and faces the user the first time they open the account page (for me my app opened at this page).  Extremely confusing and worrying for new users, that their new app in an ecosystem that they want to try to trust is acting screwy from the get-go.","Reproduced today on 1.9.9/MacOS. This is a glaring issue that faces the user the first time they open the account page (for me, my app opened at this page). It's confusing and worrying for new users, especially when their new app in an ecosystem that they want to trust is acting inconsistently from the get-go.",0.990327894687653
922,Oh wow. VLC doesn't even let you go below 1%.,Not Generated,0.538877308368683
923,"erChangedEvent> tasks) throws Exception { > -            ClusterTaskResult.Builder<ClusterChangedEvent> builder = ClusterTaskResult.builder(); > +        public boolean runOnlyOnMaster() { >  > They did not pass before rolling this back. I must have pushed something different to what I tested (it was not even compiling). >  > — > You are receiving this because you were mentioned. > Reply to this email directly, view it on GitHub, or mute the thread. >","If (ClusterTaskResult.Builder<ClusterChangedEvent> tasks) throws Exception { > -    }   ClusterTaskResultBuilderBuilderBuilder builder = new ClusterTaskBuilder(tasks); } Alternatively, you can view the email directly, view it on GitHub, or mute the thread.",0.879647850990295
924,"that you don't like or they seems redundant to you. From that people could discuss it.  >It results in software bloat and over-complication  Software that people are usually call ""bloat"" is usually bad designed, not reliable and lagging as hell. Good example of complex software with A LOT of features is ffmpeg, but still, I can't call it ""bloat"" becuase it just doing the job perfectly well and incredibly fast.  >NewPipe is making the same mistake as Microsoft did 20 years ago: Adding features by user requ","That you don't like or they seem redundant to you. From that perspective, it would be beneficial to discuss it. However, it's important to recognize that adding features by user requisites can lead to software bloat and over-complication. Good example of complex software with A LOT of features is ffmpeg, but still, I can't call it ""bloat"" because it's doing the job perfectly well and incredibly fast. NewPipe is making the same mistake as Microsoft did 20 years ago.",0.94962203502655
925,work,Let's collaborate on improving this code.,0.543368577957153
926,Are you using wifi calling or something?,Are you using wifi calling or something else?,0.993762373924255
927,"s reset, or something?","Is there a reset, or something?",0.940964937210083
928,@user @user  Do you recommend that we remove the phone nr? Is it sure that all support email addresses?  Have I already said that banks are terrible? -) They never arrived in the 21st century...,@user @user Do you recommend removing the phone nr? Is it possible to verify that all email addresses are supported? Have I mentioned that banks are problematic? It's important to remember that they never arrived in the 21st century...,0.958742082118988
929,eate after. - Branches themselves are clean: they change only the files I intend to change and they don't collide with changes I made in previous change.  If that does not work that ruins my view of hallow git.,"I'm interested in seeing if this approach works. If it doesn't, it would be disappointing. Branches themselves are clean: they change only the files I intend to change and they don't collide with changes I made in previous changes.",0.953734695911408
930,S app can't handle this properly. Correct me if I'm wrong.,I believe the S.S. app can handle this properly. Correct me if I'm wrong.,0.856316387653351
931,"When contemplating schema+data version it's possible there are multiple changes in each version, and if done right each change would be in a transaction, would be separate and would be tolerant of failure. They may not be idempotent though, so if you do 2.9.0-migration1 but OOM on 2.9.0-migration2 (or something), you haven't setAnkiDroidVersion(2.9.0) yet (as proposed above) and you'd re-try 2.9.0-migration1. For that reason all the migration tools I've used or written treat migrations as a list of change","When contemplating schema+data version, it's possible that there are multiple changes in each version, and if done correctly, each change would be in a transaction, would be separate and would be tolerant of failure. For that reason all the migration tools I've used or written treat migrations as a list of change. They may not be idempotent though, so if you do 2.9.0-migration1, but don't set AnkiDroidVersion(2.0.0) yet (as proposed above) and you need to re-try it later, it may result in OOM on two versions.",0.970845520496368
932,> My apologies Scott. I wasn't trying to point fingers (I reviewed this change after all and didn't notice the bug).   No worries ... didn't interpret as finger pointing ... just wanted to point out it is likely this race has existed for a while. Everyone should take this new release :+1:   >  I was just trying to say that this is such a central part and we should probably only do optimizations if we are damn sure they are correct.  :+1:   Also I have a PR pending with the changes suggested above ... I'll,"I apologize for any misunderstanding. I wasn't trying to point fingers (I reviewed this change after all and didn't notice the bug). I just wanted to point out that it's likely this race has existed for a while. Everyone should take this new release with a grain of salt. Additionally, I have a PR pending with the changes suggested above.",0.926773190498352
933,Hell with consistency right?  Will post a fix shortly.,"It's important to maintain consistency with consistency, right? I'll address the issue shortly.",0.794973492622376
934,"This is more of a github issue itself by not allowing an issue template akin to google code.   This is not going to stop users from filing poor issues. The type of people who log crappy issue reports completely ignored the predefined template from google code and posted their issues anyways.  Do you have any suggestions where such a link would make sense? (Alas github does not allow us to customize the ""new issue"" button).",Not Generated,0.320171356201172
935,"it examplified here by you is why one loses any interest in doing this kind of work (for free).  So, good luck getting more favorable responses from poor customer support folks working on ""legitimate engines"" that can be ""taken seriously"" when you send them an angry email about a ""Won't fix"" issue from 8 years ago for a piexe of third party software that has been discontinued 5 fucking years ago.  On Tue, Jun 22, 2021, 00:20 Nikolas ***@***.***> wrote:  > The decision to ignore this issue is why it still ","The decision to ignore this issue is why it still remains unresolved. It's important to note that the lack of positive responses from customer support when dealing with issues like the one examplified here by you is why one loses interest in doing this kind of work (for free). So, good luck getting more favorable responses from poor customer support folks working on ""legitimate engines"" that can be taken seriously when you send them an angry email about a ""Won't fix"" issue from 8 years ago for a piexe of third party software that has been discontinued 5 years ago.",0.963361024856567
936,"eed cleaned all up and balance was also confirmed with importing the seeds in electrum (one need to make 2 wallets there, one for legacy and one for segwit - and BSQ has to be considered as well).   I highly recommend to NOT use Electrum for sending out funds (for cross checking the balance its ok) as specially with BSQ things can go very wrong (BSQ burned) and if Bisq app is still in use Bisq data can get screwed up. Also getting out funds vai Bisq always works (at least I have not seen any case so far w","I've cleaned up the code, and the balance was confirmed with importing the seeds in electrum (one need to make two wallets there, one for legacy and one for segwit - and BSQ has to be considered as well). However, I strongly recommend against using Electrum for sending out funds (for cross checking the balance). With BSQ, things can go wrong (BSQ burned) and if the Bisq app is still in use, the data can be corrupted. Using Bisq for sending funds is acceptable, but it's important to avoid using Electrums for cross-checking the balance. Also, getting out funds with Bisq always works (at least I have not seen any cases so far).",0.924705505371094
937,I have one shitty Ice Cream Sandwich device (4.0.4) that is silent in webrtc calls but works with legacy redphone calls.,I have one Ice Cream Sandwich device (4.0.4) that is silent in webrtc calls but works with legacy redphone calls.,0.989783048629761
938,Is there any update on when this will be fixed? We are considering moving away from checkstyle because of this issue. Working around it by wrapping in parentheses or not indenting at all is just too ugly/unreadable.,Is there any update on when this will be fixed? We are considering moving away from checkstyle because of this issue. Working around it by wrapping parentheses or not indenting at all is not aesthetically pleasing.,0.989759504795074
939,Changing the `Start of next day` setting in AnkiDroid clobbers your database creation time with some bogus data. Doesn't matter when you do it or what value. Don't touch that setting until I get a fix out.  Broken by [this commit](https://github.com/ankidroid/Anki-Android/commit/c4696285146a9254c756743860bcb7069ff5b86b).,Not Generated,0.270401358604431
940,"I'm busy reading up on the Loader code and instrumenting it right now as I think the same thing, that has to be it.  The tests are definitely not in a great state right now and I'd never be happy with the current condition of things if it weren't basically a hotfix on an alpha. I know from testing that it does basically work as a build right now, but otherwise yuck.  Next PR will be something that either works fully with 27.0.x libraries (including full testing etc) so we can stay on it, or a clean forwar","I'm busy reading up on the Loader code and instrumenting it right now as I believe the same thing, that has to be it. The tests are not in a great state right now and I would never be satisfied with the current condition of things if it were only a hotfix on an alpha. I know from testing that it does work as a build right now, but otherwise, it's not ideal. Next PR will be something that either works fully with 27.0.x libraries (including full testing etc) so we can stay on it, or a clean for the sake of maintainability.",0.986633956432343
941,I don't think we will get to this in the near future.,I don't believe we will be able to address this issue in the near future.,0.980020523071289
942,"ount > utflen)                             throw new UTFDataFormatException(                                     ""malformed input: partial character at end"");                         char2 = b._getByte(readerIndex+count-2);                         char3 = b._getByte(readerIndex+count-1);                         if (((char2 & 0xC0) != 0x80) || ((char3 & 0xC0) != 0x80))                             throw new UTFDataFormatException(                                     ""malformed input around byte "" + (count-1","If (((char2 & 0xC0)!= 0x80) || ((char3 & 0XC0!= 0xff) || (char3 && utflen) && ((char2 && 0xE0) == 0xff), then throw new UTFDataFormatException( ""malformed input: partial character at the end"");   char2 = b._getByte(readerIndex+count-2); char3 = b.getByte() + (count-1);    if (((chars2 && char3 && 0xff))!= 0xb0) && (char2 || 0xe0 && 0xf0) = 0x81)   throw new UFDictionaryException(   _getByte(""char2"", ""char3"", ""utfflen""));",0.972465038299561
943,"Ah damn, I didn't think about this when I made #294...","Ah, I didn't think about this when I made #294...",0.992957890033722
944,"Damn, referenced wrong issue. Re-opening.","Oh no, it was the wrong issue. Re-opening.",0.930766582489014
945,Travis isn't very smart.,Travis isn't very smart. Let's work together to improve his skills.,0.924917757511139
946,"]: ``` [2021-08-05T21:40:38,643][ERROR][o.e.b.ElasticsearchUncaughtExceptionHandler] [maclastic.local] uncaught exception in thread [main] org.elasticsearch.bootstrap.StartupException: java.lang.IllegalStateException: failed to load plugin x-pack-sql due to jar hell         at org.elasticsearch.bootstrap.Elasticsearch.init(Elasticsearch.java:171) ~[elasticsearch-8.0.0-SNAPSHOT.jar:8.0.0-SNAPSHOT]         at org.elasticsearch.bootstrap.Elasticsearch.execute(Elasticsearch.java:158) ~[elasticsearch-8.0.0-SNA",Not Generated,0.37585911154747
947,"I'm using different conferencing solutions for years and never had one that showed me to myself not like a mirror does. IMO there's a big difference between video production and conferencing. Maybe video production people are used to see theirself ""unmirrored"" (like singers get used to hear their own voice via headphones only when they are recording). But to all other people both is very irritating.","I've been using different conferencing solutions for years and never had one that showed me to myself not like a mirror does. IMO, there's a significant difference between video production and conference. Perhaps video production people are used to seeing theirself ""unmirrored"" (like singers get used to hearing their own voice via headphones only when they are recording). However, for all other people, it can be quite frustrating.",0.985150575637817
948,Is anyone else facing this in 2021?,Is there anyone else facing similar challenges in 2021?,0.933351516723633
949,JGroupsTransport[] (keycloak-cache-init) JGroups protocol stack: TCP(time_service_interval=500,JGroupsTransport[] (keycloak-cache-init) JGroups protocol stack: TCP(time_service_interval=500),0.999299585819244
950,"e uses less RAM.  So when one of these files changes, it's detected, but Bazel cannot tell which one changed (hell, I don't even know how we detect when the set of inputs files changed...)  In order to fix this, we could do two things: 1. Peek into Skyframe invalidation (that wouldn't work on Bazel server restarts, but it would work most of the time and it would be complicated) 2. Replace the action cache (it's looking increasingly like a tempting target for multiple reasons, but it's not a small amount o",Not Generated,0.257469475269318
951,~80% laziness (installing two things is more work than installing one thing) and ~20% paranoia (tracking files on my work machine? no thanks).,I noticed some concerns with the installation process. It would be helpful to discuss ways to address these concerns and enhance the user experience.,0.460833251476288
952,"y did the ""every operator has to ensure it is closed"" thing. It was a complex mess. (We didn't have `Sequence` to help.) Then Drill let it's fragment runner do the work. The code became much simpler and resource leaks disappeared, even in nasty error situations.  The operator prototype learned from Drill's experience. The operator ""DAG"" is managed by a fragment runner which knows of every operator in the DAG, and which ensures that, come hell or high water, the operators are closed. The result is that the","Dell initially implemented the ""Every operator has to ensure it is closed"" approach. It was a complex situation, and we didn't haveSequence to help. However, by allowing Drill's fragment runner to handle the work, the code simplified and resource leaks were eliminated, even in nasty error scenarios. The operator prototype learned from Drill's experience.The operator ""DAG"" is managed by a fragment runner, which knows of every operator in the DAG, resulting in successful closure. Consequently, the operators are closed. The result is a more streamlined codebase.",0.948870956897736
953,an you update the check?,Can you update the check?,0.965224623680115
954,"@user Google has started providing some of their artifacts (support lib, compatibility lib, and others) as local maven repos that you can install via the SDK manager.  This is how the android Gradle plugin resolves dependencies, and where the 'com.android.support:support-v4' name comes from.  I've been adding these local repos to my Maven projects to avoid having to use MASD (except for the android jar itself - which still sucks).","@user Google, they have started providing some of their artifacts (support lib, compatibility lib, and others) as local maven repositories that can be installed by the SDK manager. This is how the android Gradle plugin resolves dependencies, and where the 'com.android.support:support-v4' name comes from. I've been adding these local repos to my Maven projects to avoid the need for MASD (except for the android jar, which is still not ideal).",0.986941874027252
955,damn push haven't seem to worked -.- just pushed it,"It seems that the recent push haven't worked, so I've just pushed it.",0.831865072250366
956,"Ooo, even better!",That's even better!,0.974857568740845
957,"Oh no, this is a nasty correctness bug...  Here's a simple repro:  ""c:\tempdir\scratch\WORKSPACE"": ``` new_http_archive(     name = ""sfml"",     # Original URL: url = ""https://www.sfml-dev.org/files/SFML-2.4.2-windows-vc14-64-bit.zip"",     # Had to download to work around issue #3343     url = ""http://localhost:8000/SFML-2.4.2-windows-vc14-64-bit.zip"",     sha256 = ""93f372582f7216a7f41c18b8f46cd1c6f26881c695b05747aa08b1fd06072dd7"",     build_file = ""C:/tempdir/scratch/BUILD.blah"", ) ```  ""c:\tempdir\scratc","This is a potentially problematic correctness bug. Here's a simple repro: ""c:\tempdir\scratch\WORKSPACE"":``` new_http_archive(   name = ""sfml"",    # Original URL: url = ""https://www.sfml-dev.org/files/SFML-2.4.2-windows-vc14-64-bit.zip"",  I had to download to work around issue #3343.",0.971140027046204
958,"I guess what you call 'hack' is what i'd call 'solution without having to change anything'. I agree that TextureDataType.Compressed sucks as a name, we can change that to 'Custom' and also rename the respective method in TextureData. On Apr 6, 2014 8:42 PM, ""Xoppa"" notifications@github.com wrote:  > There are indeed some issues regarding mipmaps and cubemaps. > TextureDataType.Compressed (or also .Float iirc) does indeed give you more > control. One way to ""solve"" this (its not actually a problem, just a ","I agree that TextureDataType.Compressed is not ideal as a name, but we can rename it to 'Custom' and also rename the respective method in TextureData. On Apr 6, 2014 8:42 PM, ""Xoppa"" notifications@github.com wrote:  > There are indeed some issues regarding mipmaps and cubemaps. One way to address this issue (which is not actually a problem, just a workaround) is to use Texture DataType.compressed (or also.Float iirc). This approach provides more control.",0.93414843082428
959,@user - I also couldn't think of a good way to generalize the behavior of `the executor will always (or on the next execute call) use the same thread to execute tasks.` ... and just punted for the near term :(,"@user - I couldn't think of a good way to generalize the behavior of the executor, which will always use the same thread to execute tasks. So, I've decided to postpone it for the near term.",0.957622885704041
960,"ah damn, didn't notice that you're running android 2.3 (debug log is empty on 2.3) Could you generate a debug log with adb?","Ah, I didn't notice that you're running android 2.3 (debug log is empty on 2.2.3) Could you generate a debug log with adb?",0.99244225025177
961,You are not doing this right! Nate is always to blame.,"Mistakes happen, let's focus on learning and preventing them in the future.",0.457020610570908
962,Did you fix it?,Have you fixed the issue?,0.921376943588257
963,"No, I'm telling it to WhisperSystems. Just because other people are retarded doesn't mean everyone has to be.","No, I'm telling it to WhisperSystems. Just because others may be retarded doesn't mean everyone has to be.",0.994677901268005
964,still fucked up ,I'm still having trouble with this.,0.866206765174866
965,">For the record `2.7.x` has been upgraded to Elasticsearch `7.16.2`.  Damn, I first rebased on main, but then realized that main and 2.7.x are not the same, so I did it on 2.7.x. I'll try to do take the new changes from 2.7.x into consideration and fix the conflicts.  Basically, I need to make sure that there are no deprecation warnings, right?","For the record, I've upgraded to Elasticsearch '7.16.2'. I initially rebased on main, but then realized that main and 2.7.x are not the same, so I did it on 2.x. I'll try to take the new changes from 2.6.x into consideration and fix the conflicts. Additionally, I need to ensure that there are no deprecation warnings, right?",0.987672924995422
966,We should build and host a version of the conjure jar for dude and then we can merge this.,Not Generated,0.134130612015724
967,People should use the latest Gradle Integration nightly from http  I'll update the wiki. What a clusterfuck...,Not Generated,0.115036517381668
968,"k is build, gradle, or android studio.  I spent like 6 hrs yesterday trying to install this app and got fustrated with it.  I'll just wait untill this is more mature because it seems like the only ones on here that can use this are people with programing experiences.       ```  Reported by `thomasdinh25` on 2015-06-01 16:02:31","I'm having trouble installing this app. It seems like the only ones who can use it are those with programming experience, such as build, gradle, or android studio. I spent like 6 hours yesterday trying to install this app and got frustrated with it. I'll wait until it's more mature. Reported by `thomasdinh25` on 2015-06-01 16:02:31",0.930781722068787
969,ngframework.boot.logging.LoggingApplicationListener.initializeSystem(LoggingApplicationListener.java:306) ,ngframework.boot.logging.LoggingApplicationListener.initializeSystem(Logging.java:306) ,0.994686543941498
970,"It looks ugly for Serbian, too. I translated it as `POŠALJI %1$s PRIJATELJU(A)`, but I could also save it without ""(A)"" part. I'm not sure why you can't.","It looks messy for Serbian, too. I translated it as `POŠALJI %1$s PRIJATELJU(A)`, but I could also save it without ""(A)"" part. I'm not sure why you can't.",0.987056970596314
971,"You're ordering apps as if you're ordering burgers. You got something really wrong. If you want the team to work on a new project so much, better discuss about providing them a salary from your own money than just requesting things.","You're ordering apps as if you're ordering burgers. If you want the team to work on a new project so much, it would be beneficial to discuss ways to provide them with a salary from your own money rather than requesting things. Let's focus on finding a solution that aligns with our goals.",0.969659447669983
972,"target is web, and Java if the target is a standalone application. 3. when being able to export the sketch in both ways is just a requirement in itself. Which includes, among other cases, TEACHING. Isn't Processing supposed to be especially suitable for teaching programming? When you are teaching, you don't know what the example code you provide will be used for, so you need to create examples that can be run in both modes so that a student can take them as a starting point both for developing a project i","I believe that being able to export the sketch in both ways is essential for various purposes, including, among other cases, TEACHING. When you are teaching, you don't know what the example code you provide will be used for, so you need to create examples that can be run in both modes so that a student can take them as a starting point both for developing a project and for learning. It would be beneficial to consider using Web if the target is a web-based application, and Java if it's a standalone application.",0.94817179441452
973,It's really the first time I've heard complaints about too much/superfluous comments.,It's interesting to hear complaints about excessive comments. Let's work together to address these concerns.,0.848520219326019
974,Seems like a bug to me!,This seems like a bug to me.,0.967631220817566
975,any other way around this?,There's no other way around this issue. Let's explore alternative solutions.,0.658093452453613
976,@user  we typically recommend to use the first one as in Presto codebase. Classes in `alluxio-shaded-client:org.alluxio` are shaded to avoid jar hell due to dependency conflict. I guess the rocksdb dependency was shaded in a wrong way causing your the issue. I will take a look.,Not Generated,0.177893161773682
977,I've already read this article but didn't think I have that few documents in my productive system.   But you are completely right. Even there I have very few documents (at least in ElasticSearch dimensions). I guess this completely screws with scores for these specific documents.,"I've already read this article but didn't think I had that few documents in my productive system. However, you're absolutely right. Even in ElasticSearch dimensions, I have very few documents (at least in Elasticsearch dimensions). I believe this will impact the scores for these specific documents.",0.960663557052612
978,"[Brian Topping](https://jira.spring.io/secure/ViewProfile.jspa?name=topping) said:  Thanks for the fix, Luke.  Regarding Gradle, there's a saying that ""one only has one chance to lose a customer"" and I'm kind of lost already.  I never understood why Gradle was considered necessary in the first place.  Like others, I have a large investment in Maven, and while Gradle may be better, it's only an incremental jump over Maven (versus the jump Maven was from Ant).  I'll stick with Maven until there's a more com","[Brian Topping](https://jira.spring.io/secure/ViewProfile.jspa?name=topping) said: Thanks for the fix, Luke. Regarding Gradle, there's a saying that ""one only has one chance to lose a customer"" and I'm a bit lost already. I never understood why Gradle was considered necessary in the first place. While Gradle may be better than Maven, it's only an incremental jump over Maven (versus the jump Maven was from Ant). I'll stick with Maven until there is a more comprehensive solution.",0.996558487415314
979,"Part of the spec. We originally punted this because Shadow DOM was chrome only and the L0 version was crap and no other browser wanted to implement it. Since that is ancient history and shadow dom is in most browsers (at least in their nightly builds) we can move forward with what we have discussed here. I am happy to write the spec prose   On Tue, May 15, 2018 at 3:37 PM, Alex Rodionov <notifications@github.com> wrote:  > If I understand correctly, we need to make it a part of spec (like frame > switchin","Part of the spec. We originally punted this because Shadow DOM was chrome only and the L0 version was not supported by other browsers, and no other browser wanted to implement it. Since that is now ancient history and shadow dom is in most browsers (at least in their nightly builds), we can move forward with what we have discussed here. I'm happy to write the spec prose. On Tue, May 15, 2018 at 3:37 PM, Alex Rodionov <notifications@github.com> wrote: > If I understand correctly, we need to make it a part of spec (like frame > switchin).",0.985379815101624
980,Ill give it a whirl and see how ugly it is.,I'm curious about this idea. Let's give it a whirl and see how it performs.,0.599923729896545
981,I'm closing this as this is not really a good approach to bulk downloading. It would leak in many places and the current gigaget downloader is just crappy. We a new downloader for NewPipe will be built we will be able to finally implement this properly. @user thank you for your work anyway,"I'm closing this section as this approach is not ideal for bulk downloading. It would leak in many places and the current gigaget downloader for NewPipe is not up to the task. Once a new downloader is built, we will be able to implement this properly. @user, thank you for your work on this.",0.979179203510284
982,OH dude! I think my bitmap fallback logic is off. `W/BitmapUtil( 7873): rough scale 2432x4320 => 1216x2160` should be scaling to 721-ishx1280-ish,"Oh, I think my bitmap fallback logic is off. `W/BitmapUtil( 7873): rough scale 2432x4320 => 1216x2160` should be scaled to 721-ishx1280-ish.",0.993775188922882
983,"@user not sure what the plans are for merging this, but could you wait until my other GSoC PR is open & merged? Otherwise I think I will be in merging hell :-).",Not Generated,0.153508469462395
984, be reported as up/down/typed. So this bug must have existed since day one as i never changed the way i handle Swing keyboard events. That is pretty fucked up. And given that a down event is reported on Linux i'm also now sure how i could filter those events. I can't decide whether a key event is due to a repeat key or is an original key event.  I'll look into this. For now i just don't see a solution which would reproduce the behaviour on Windows. Open for suggestions.,"I'm having trouble determining whether a key event is due to a repeat key or is an original key event. Given that a down event is reported on Linux, I'm not sure how to filter those events. It would be beneficial if they could be reported as up/down/typed. I'll look into this. For now, I don't see a solution that would reproduce the behavior on Windows. This bug has existed since day one as I never changed the way I handle Swing keyboard events. Open for suggestions.",0.96422016620636
