,Sentence_Uncivil,Sentence_Civil,Final_Similarity_Score
775,"@user I don't think using `final String topic = topicName;` is a good idea. IIRC sink can use multiple input topics (via `--inputs`) and we'd want to route them to appropriate destinations. ""_"" appear as result of replacement of "":"" and ""/"" in the full topic name (URI as in ""persistent://tenant/ns/topic"") that snowflake connector does internally to generate table name compatible with the snowflake. Theoretically, topic2table mapping of `""persistent___tenant_ns_topic:cooltablename""` might work though it di","@user I don't believe using final String topic = topicName; is the best approach. If I recall correctly, sink can use multiple input topics (via '--inputs') and we should route them to appropriate destinations. The term ""_"" appears as a result of replacing "":"" with ""/"" in the full topic name (URI as in ""persistent://tenant/ns/topic""), which is handled internally by the snowflake connector to generate corresponding table names compatible with the Snowfl. In theory, utilizing, an alternative approach of topic2table mapping of p2Tablename' might be viable, although it may not be ideal.",0.9656592607498169
776,"Oh, even better :)  I'd also say there is no need to spend too much time with the current code, it's horrible, and @user will be rewriting it.","Oh, even better! :) I'd also say there's no need to spend too much time with the current code. It'll be rewritten by @user.",0.966454267501831
777,"@user wrote:  > We actually already have a case where whitespace only mode runs the checks (when we are transpiling from ES6 down to ES3/5), so it's reasonable to just run check unconditionally, and add this logic to the beginning of getChecks in DefaultPassConfig.  (for http  I did see that you have: - ""do checks?"" => doChecks() method - ""skip non transpilation passes"" => on a case by case basis, disable checks and actually only do transpilation  However: - Transpilation isn't ""checks"". It doesn't feel r","@user wrote: > We already have a case where whitespace only mode runs the checks (when transpiling from ES6 down to EC3/5), so it would be reasonable to run check unconditionally and add this logic to the beginning of getChecks in DefaultPassConfig. For example: - ""do checks?"" => doCheckS() method – ""skip non-transpillation passes"" -> on  based on case, disable checks and only perform transpuilation However:- Transpils don't feel like ""checks."" It doesn' feel r to me that Transparity is not equivalent to checks.",0.975043773651123
778,Hm thats weird.   Maker tx did not end in a deposit tx but was used for funding another maker or taker fee tx. http  The maker was funding the tx 9691f80cbd4f2776bb4c92992e987a45c249f2baeea56668069c960f6d770899: http   Takerfee tx leads to a deposit tx 952c0e337935fc3500bccc1515c281b1a6330e3ca10315a0f40ff1afbbccdb49: http  The maker fee tx to that deposit tx is that: http  Can you check with thw traders if they received the BTC as expected? I assume they still got it but to a different address. They shoul,"Hmm, that's strange. The maker'tx did not end in a deposit tX but was used for funding another maker or taker fee thx. http The Maker was funding the cx 9691f80cbd4f2776bb4c92992e987a45c249f2baeea56668069c960f6d770899: http A take-rfe sx led to  dx 952c0e337935fcc1515c281a6330e3ca10315a0f40f1bcdbffbca12315f0af41f4a1f10f20faoo Themaker fee to that deposit is that: https Can you verify if the BTC received it? It seems like they received the transaction, but it should be sent it to another address.",0.9783252477645874
779,"As stated a several times, its the nature of the beast. And so many different factors can contribute to the lower response on TechEmpowered.  Hardware:  Your CPU core are newer with a higher base speed so it can push more instructions per core.  The 40 (  40 + 40 HT ) Core server they use is a multi socket system and multi socket also introduces latency with inner communication. Add to this servers tend to run FB-DIMM what is different beast then your Unbuffered-Dimms.   Hell, maybe your CPU is using SSL ","As mentioned previously, different factors can contribute to the lower response on TechEmpowered. Hardware: Your CPU core is newer and has a higher base speed, enabling it to push more instructions per core. The 40 ( 40 + 40 HT ) Core server they use is primarily based on FB-DIMM, which introduces latency in inner communication. Moreover, servers tend to use FS-DMM, an entirely different beast from your Unbuffered-Diamonds. Perhaps your CPU is using SSL, or maybe yours is already.",0.9752794504165649
780,"3-21 09:36:08,139 INFO  [org.infinispan.CONTAINER] (keycloak-cache-init) ISPN000128: Infinispan version: Infinispan 'Triskaidekaphobia' 13.0.5.Final 2022-03-21 09:36:08,312 INFO  [org.infinispan.CLUSTER] (keycloak-cache-init) ISPN000078: Starting JGroups channel `ISPN` 2022-03-21 09:36:08,312 INFO  [org.infinispan.CLUSTER] (keycloak-cache-init) ISPN000088: Unable to use any JGroups configuration mechanisms provided in properties {}. Using default JGroups configuration! ```  anyone can help me?","3-21 09:36:08,139 INFO [org.infinispan.CONTAINER] (keycloak-cache-init) ISPN000128: InfiniSpan version: infinispanspan 'Triskaidekaphobia' 13.0.5.Final 2022-03-21 9:35:07,312 INTERFACE [organiz. infinitysp.CLUSTER](keycatch-cache-start)ISPN000078: Starting JGroups channel ISPINN000088: Unable to use any J Groups configuration mechanisms provided in properties. Using the default JGsconfig!",0.9944498538970947
781," long incubation period. In fact, I think Elasticsearch has done a pretty good job of staying ahead of the pace here. We made the decision to baseline Elasticsearch 8.0 on Java 17 shortly after it went GA and we have [an open PR](https://github.com/elastic/elasticsearch/pull/90571) to bump the bundled runtime to Java 19 already as well.  So I don't think there's any fundamental reluctance to taking advantage of new language and runtime features. The difference here is that historically we've at least wait","The long incubation period is a significant factor in Elasticsearch's success. We recently decided to baseline Elastisearch 8.0 on Java 17 shortly after it went GA, and we currently have an open PR (https://github.com/elastic/exastaticsearch/pull/90571) to upgrade the bundled runtime to Java 19 as well. There'd be no fundamental reluctance to adopt new language and run time features. The difference lies in how historically we have had to wait, rather than waiting for years.",0.9350095391273499
782,What happens if you run under powershell?,Not Generated,0.4316425025463104
783,"> HTTP tunnel is an obvious and horrible security hole. Taking into consideration that MySQL user passwords are often not very secured, never change, etc.  You always can hide your script by using random chars in path and nobody except you will not know path. And you still need to know DB login and pass. Also .htaccess with IP grants still actual. Not a problem. Also nobody will use this way if normal SSH access present. But sometimes you have no way and must use it","The security hole in HTTP tunnel is obvious and significant. Considering that MySQL user passwords are often not highly secured, it's important to consider that they may not always change. For example, you can hide your script by using random characters in the path. However, nobody except you will be aware of the hidden path; otherwise, the script will not be used. Additionally,.htaccess with IP grants is still valid. This issue shouldn't be an issue. Furthermore, there'll be no need to use this approach if normal SSH access is present. Sometimes, we must use it because we don''T have no other options and need it.",0.9648568630218506
784,"Crap, this sure slipped past me. I like it, nice to kill another dialog. Personally, I think if we go with this and _don't_ implement batch operations (at least delete), there will be even more frustration with this design though because it's even more of a perceived affordance this way.","Oops, this one slipped past me. I actually liked it. It's nice to kill another dialog. Personally, I think if we proceed with this design and don't implement batch operations (at least delete), there will be even more frustration with the perceived affordance of this approach.",0.972226619720459
785,can't believe this... :laughing:,I'm having difficulty comprehending this part. :laughing:,0.8775216341018677
786,It could be your android system.,It could be an issue with your Android system.,0.883254885673523
787,"nect fine-  Those are different apps, it's entirely possible that it's something to do with your connection. You should definitely try a different network first.","That's a different issue entirely, and it'd be beneficial to investigate and resolve the issue without compromising the functionality.",0.6837676763534546
788,This is the only thing holding back the Wazuh dashboards.,The lack of transparency in the Wazuh dashboards is a limitation. Let's work together to address this issue and improve the user experience.,0.7110713720321655
789,"    ""aggs"": {                         ""adverseFinancial"": {                            ""filter"": {                               ""term"": {                                  ""Applications.CheckItems.CheckTypeHierarchy"": ""adversefinancialcheck""                               }                            },                            ""aggs"": {                               ""backToApplications"": {                                  ""reverse_nested"": {                                     ""path"": ""Applications""    ","""aggs"":  ""AdverseFinancial"" : ""filter""; - ""term"" (filter): -- ""Term"") -> ""Applications.CheckItems. CheckTypeHierarchy""-""adversfinancialcheck"" --, ""agags':: Reverse_nested"" in ""path"" to ""APplications"")",0.967872142791748
790,"ansformer implementation=""org.apache.maven.plugins.shade.resource.ManifestResourceTransformer"">                                     <mainClass>org.elasticsearch.demo.workshop.injector.runner.Generate</mainClass>                                 </transformer>                                 <transformer implementation=""org.apache.maven.plugins.shade.resource.ServicesResourceTransformer""/>                             </transformers>                         </configuration>                     </execution>  ","Ansformer implementation=""org.apache.maven.plugins.shade.resource.ManifestResourceTransformator""> mainClass>org.elasticsearch.demo.workshop.injector.Generate/main Class>",0.9717459678649902
791,"@user  >Checks that particular classes or interfaces are never used as type parameters.  http Check do more than simply type parameters. It does Parameters types, field types ... . Can you suggest better rationale ? Check code: http",@user >This check ensures that certain classes or interfaces are never used as type parameters. http Check does more than simply check for typeparamètres. It also checks for Parameter types and field types. Can you suggest a more meaningful use? Check code: http://www.checkcode.com,0.9488472938537598
792,"I barely use the app anymore since this nasty mini player was introduced because of the issue described here and also the fact  that I don't want the mini player all.  There should be an option to disable it.  When I watch a video and press the back button, the video should close and I should get back to my search results or subscription feed (where ever I came from.) - Like the app used to be in the golden days.  Neither do I want some video sound going on and distract me while I browse for the next vide","Since the introduction of the mini player due to the issue described here, I no longer use the app. It would be beneficial to have an option to disable it. When watching a video and pressing the back button, the video should stop playing and allow me to access my search results or subscription feed. This would remind me of how the application used to be in the past.",0.946911633014679
793,"ike ""master.cf"" as to which options apply on which open ports.  > >Oh and I also host a webmail solution, just in case ... ;-)  --  Sent from my Android device with K-9 Mail. Please excuse my brevity.","Similar to ""master.cf"" for which options apply to which open ports, this also applies to webmail solutions. I apologize for the brevity of my previous comment.",0.8444857597351074
794,@user Thanks. Now working like a champ.,@user Thank you for the feedback. My changes have been made.,0.7266955375671387
795,"> Could you please create a PR instead of a Gerrit code review?  Seriously, you are telling that me - Gerrit Code Review maintainer -  to stop using Gerrit and prefer GitHub instead? That pretty much sucks.","Instead of requesting a Gerrit code review, would it be possible for you to create  'a PR'? It would be helpful to address the concerns raised by the Gerrita Code Review team.",0.873555600643158
796,Best cure for a hangover!,Let's explore the benefits and implications of this code.,0.4680328965187073
797,They're not POM artifacts.,These are not POM artifacts. They are functional and contribute to the project.,0.9544352889060974
798,"Editing the filter on a valid query to become invalid hides the filter panel, and I believe this is NOT the expected behavior:  http  There's no way to stop the automatic refresh if a database error occurs during refresh (simulated by dropping the selected table):  http  Can we gray-out the filter panel instead of hiding it? This blank space drives me nuts.","Editing the filter on a valid query to make it invalid hides the filters panel, and I believe this is not the expected behavior. http There's no way to stop the automatic refresh if  e.g., db error occurs during refresh (simulated by dropping the selected table). Can we gray-out the filtr panel instead of hiding it? The lack of whitespace in this section is quite frustrating.",0.9687198400497437
799,"Congratulations, now we have renamed (shaded) the Ant files in the output so you won't see why the jar file size is growing into infinity due to dependency hell.  Rules out some further creative closure compiler use-cases. Or did I miss something? 😉","Congratulations, we have renamed (shaded) the Ant files in the output. This ensures that you don't have to deal with excessive dependency loads. It also rules out potential creative closure compiler use-cases. Did I miss something?",0.8781431317329407
800,Please fix this. Super frustrating bug.,Please fix this. It's a very frustrating bug.,0.9721160531044006
801,"FYI, these changes will probably require cleaning up code internally, and if the cleanup required ends up being big, the PR may get reverted.","Just a heads up, these changes might require internal cleanup work. If the cleanup ends up being substantial, the PR might be reverted.",0.9116507768630981
802,"> Is there a workaround I can use? Or should I simply downgrade back to 1.5.2?  We consider this issue very serious. As soon as I get the necessary review from other team members, I intend to release 1.5.4 with a fix. I hope to do that this week still.  You can workaround that particular issue in the meantime by registering a second `Validator`. If there are more than one `Validator` bean in the context, then you'll bypass the faulty condition. For instance, adding this to your app:  ```java @user public ","Is there a workaround I can use? Or should I simply downgrade back to version 1.5.2? We consider this issue seriously. As soon as I receive the necessary review from other team members, I intend to release version 1.5 with  corresponding fix. I hope to address it this week. In the meantime, you can work around this particular issue by registering securing obj. If there are multiple Validator beans in the context, it will bypass the faulty condition. For example, adding this to your app: java @user public, would result in 1.0.",0.970618724822998
803,ed in comment #4678 (because simply force syncing the signal account or refreshing the contacts from within Signal clearly wasn't doing shit).,I included comment #4678 because simply forcing syncing the signal account or refreshing the contacts from within Signal wasn't sufficient.,0.9537488222122192
804,"adataFieldInstance` and `getAllMetaFieldsInstance`? 2) refactor all uses of the static methods by instantiating empty `MapperService`, calling instance method which in turn internally calls static method. In this case we can rename static method (which is then called only inside `MapperService` body), plus get lots of calls to empty `MapperService` constructor, which can look puzzling.   Both options look ugly, but in different ways. What do you prefer?","How would you prefer to rename 'MapperService' to use a dataFieldInstance' and getAllMetaFindsInside'? 2) Refactor all static methods by instantiating an empty?MappersService and calling the instance method inside _MapPERService_ body. This way, we can reassign the static method to be called only inside the ®MapPerService* body and avoid numerous calls to the empty Mapper Service constructor, which can be cumbersome. Both options appear different ways to choose between the two options, and need to make the code look different options.",0.939216136932373
805,Did anyone eventually write that blog post?,Could you share the thinking behind that idea you came up with?,0.5888420343399048
806,"O_O  Find us someone, or multiple someones, who can hack on NP Legacy. You'll be met with delights and wishes from not just the entire team and the KitKat userbase, but the Jellybean userbase as well. Not even kidding about this. If you have any developer friends, nag them until they get annoyed and agree to have a look, at the very least.","Find someone or multiple individuals who can collaborate on NP Legacy. You'll be met with delights and wishes from the entire team and KitKat userbase, as well as the Jellybean user community. If you have any developer friends who might be interested, encourage them to take a look and offer to provide assistance.",0.8856820464134216
807,at java.lang.SecurityManager.checkPermission(SecurityManager.java:549)     at java.lang.SecurityManager.checkRead(SecurityManager.java:888)     at sun.nio.fs.UnixPath.checkRead(UnixPath.java:795)     at sun.nio.fs.UnixFileAttributeViews$Basic.readAttributes(UnixFileAttributeViews.java:49)     at sun.nio.fs.UnixFileSystemProvider.readAttributes(UnixFileSystemProvider.java:144)     at sun.nio.fs.LinuxFileSystemProvider.readAttributes(LinuxFileSystemProvider.java:99)     at java.nio.file.Files.readAttributes,"At java.lang.SecurityManager.checkPermission(SelecurITYManager,java:549) at  Java.lan.securiitymanager. checkRead(selecity Manager.java :888) at sun.nio.fs.UnixPath.readAttributes(UnixFileAattributeViews$Basic.readingAttes(unixFILEA AttributionView.ja:49)at sun:no-f.uniofser. readAnixFileSystemProviderAlinuxFilSystemProfilerProvizier,.jar:99)a.file.ReadAs(LinuuxFiles.a: readByaattrixProvisioner-Systemproviders.j:59)",0.9481120705604553
808,"ldschirmfoto 2022-01-25 um 10 27 59"" src=""https://user-images.githubusercontent.com/170962/150950991-05019e52-2ff9-437e-b654-460da64dec2f.png""> All squashed correctly. To be sure I checked with `git log` the commit history. <img width=""543"" alt=""Bildschirmfoto 2022-01-25 um 10 28 15"" src=""https://user-images.githubusercontent.com/170962/150950997-8b171e43-588e-41da-b0ec-5ccebc22ae55.png""> Last step I force pushed the changes to your branch with: `git push --force w0000000t idea-import_improve`. In your ca","ldschirmfoto 2022-01-25 um 10 27 59"" src=""https://user-images.githubusercontent.com/170962/150950991-05019e52-2ff9-437e-b654-460da64dec2f.png""> All squashed correctly. To ensure correctness, I checked the commit history using git log. Img width=""543"" alt=""Bildscreenfoto2022/01/25 um10 28 15"" > Last step,I force-pushed the changes to your branch with: git push --force w0000000t idea-import_improve"".",1.0
809,"@user  > We actually do need `additionalQueryString` for dashboard message tables. > They have their own query string plus the optional one specified at the top of the dashboard (""global override""). > I'm not happy with having that in `MessagesRequest` either (and the name sucks of course), but it was the least awkward solution I could think of. `MessagesRequest` doubles as the request body bean and parameter object for `ElasticsearchExportBackend`. I could introduce a different parameter object and have ","@user > We do need AdditionalQueryString for dashboard message tables. They have their own query string and the optional one specified at the top of the dashboard (""global override""). While I'm not happy with having it in MessagesRequest (and the name is not great), it was the best solution I could think of. MessageSReque serves as the request body bean and parameter object for ELasticsearchExportBackend. We could introduce a different parameter class and have fewer complications.",0.9864841103553772
810,nnect(EndpointImpl.java:599) [Host Controller]       at org.jboss.remoting3.EndpointImpl.connect(EndpointImpl.java:561) [Host Controller]       at org.jboss.remoting3.EndpointImpl.connect(EndpointImpl.java:549) [Host Controller]       at org.jboss.as.protocol.ProtocolConnectionUtils.connect(ProtocolConnectionUtils.java:224) [Host Controller]       at org.jboss.as.protocol.ProtocolConnectionUtils.connectSync(ProtocolConnectionUtils.java:118) [Host Controller]       at org.jboss.as.host.controller.RemoteDom,"[Host Controller] at org.jboss.remoting3.EndpointImpl.connect(Endepoint Impil.java:561) [Hoost Controller] At organiz.bbsz.protocol.ProtokolConnectionUtils.Connect(ProtokocolConnectionsioneUtulils) [Promote Controller], at http://www.orgb.sbi.as-protil-connect.jointSync(proTocolContillsU.ja:118)[HOST Controller]. Host Controller» at www.hbotic.n.tsh.controller.Remoten.om.at o.jesa.co.prop.internnect(EmplianConnector.depotItilles.jar:599) [Controller].",0.9110799431800842
811,"Could you have a look with a profiler to see where the time is being spend? And are you sure you have enough memory? If there is not enough memory, the GC will go nuts slow down the system.","Could you have a look with  opportunist to see where the time is being spent? Additionally, are you sure you've got enough memory? If there is not enough RAM, the garbage collector will cause issues and slow down the system.",0.8485904932022095
812,Glad your issue was solved.,I'm glad your issue has been resolved.,0.9638632535934448
813,r SuppressWarnings and update suppression file.  2) Changes at Input*******.java files are not expected. They should stay unchanged as it is UTs input files and should stay as ugly as they are.,"Update the SuppressWarnings and update the suppression file. Also, changes at the Input*******.java files should be expected to remain unchanged as they are UTs input files, and should remain as messy as their current state.",0.9380601644515991
814,I thought I rebased when you asked,It seems I made a mistake when you asked me to re-based my statement.,0.67479407787323
815,"Fixed the bounds, but we're still definitely in the ""ugly Java UI"" category, which is why I didn't use a layout manager in the code in the first place.   ![prefs-mac](https://cloud.githubusercontent.com/assets/1623101/7333762/8d761ad0-eb49-11e4-9aec-32a218542675.png)  This should be a straightforward project to fix up, please help!",Not Generated,0.2574571371078491
816,"Without looking at code and understanding what you doing, it's impossible for me to suggest something.","Without reviewing the code and understanding the motivation behind it, it's difficult for me to offer suggestions. Let't wait for the developers to come up with something new.",0.8217903971672058
817,"clang-tidy review says ""All clean, LGTM! :+1:""",Not Generated,0.292329341173172
818,Yeah it's definitely not helped by us using two different loaders. I agree that we should resolve your PR and then look at it - two people changing the same code just leads to bugs and merge-hell.  There's also some code in `ContactPictureLoader` which might be relevant but I've not looked too much into it.  ```             try {                 task.executeOnExecutor(AsyncTask.THREAD_POOL_EXECUTOR)             } catch (RejectedExecutionException e) {                 // We flooded the thread pool queue..,Not Generated,0.2509622573852539
819,> it has to go in the application code itself which kind of sucks  Can you clarify what you mean by that? What you exclude is typically application dependent isn't it?,"It would be beneficial to clarify what you mean by ""in the application code itself."" Typically, what is excluded is typically application-dependent, right?",0.8205397725105286
820, i was in a middle of watching a required video for one of my college classes. For f**ks sake youtube can you let a man watch his video in peace without ads.,I was in the middle of watching a required video for one of my college classes. It would be appreciated if YouTube could allow unbiased viewing without any ads.,0.9312490224838257
821,"ow better where to look...? There has to be another problem related to a case when it can't write all at once, when I proxied 300 local bots, there was no more $Entries than 200 in total. To manage read() calls without autoread(which would make things even worse), I depend on a following behaviour:  <s>[some packets waiting in the queue] <s>flush a batch of packets ->  ```     handle.write(Unpooled.EMPTY_BUFFER, promise );     handle.flush(); ```  <s>(while the promise, when finished, will call read() on ","Is there a specific reason why it can't write all at once? When I proxied 300 local bots, there was no more $Entries than 200 in total. To manage read() calls without autoread, I depend on the following behavior: s>[some packets waiting in the queue] -> s >flush  / handle.write(Unpooled.EMPTY_BUFFER, promise ); handle_flushing(); &'s'(while the promise, when finished, will call read(0) on it)",0.9570170044898987
822,"Hi, is there support for AMD loading underway? Having goog.require's in our code is kind of ugly.",Is there currently support for AMD loading? Having goog.require's in our code seems a bit messy.,0.9737602472305298
823,"I couldn't determine from the logs, if it is indeed the case, but could it be related to IPv6 and #1937 ?  T-Mobile US has moved over to using IPv6 on its 4G networks and TextSecure / Android does not correctly handle this case.  If this is the issue, there appear to be two (ugly) workarounds. 1) Disable WiFi before sending the MMS. 2) Disable IPv6 on your APN.","From the logs, it seems that the issue could be related to IPv6 and #1937. T-Mobile US has switched to using IPV6 on its 4G networks, and TextSecure / Android doesn't correctly handle this case. If this is the problem, there appear to be two workarounds available: 1) Disable WiFi before sending the MMS; 2) Dis disable IPVP6 in your APN.",0.9870693683624268
824,"I fully agree, honestly at the start I was kinda wtf'd when I saw signal autofilling despite iirc not needing SMS permissions, guess that goes over google now. and I fully agree you should just be able to skip to manual entry just like for example when the phone number used is not on the same device you are using signal with.","I fully agree. Initially, I was surprised when I noticed signal autofilling despite the need for SMS permissions. However, it seems that the situation has evolved beyond Google. I completely agree that you should be able to skip manual entry, especially when the phone number used is not on the same device you are using signal with.",0.972143292427063
825,"Good catch! Rebased. (Rebasing with renaming is hell!)   I put the helper methods into a new file `com/ichi2/preferences/PreferenceUtil.kt` since they belong with the preferences. They were in `com/ichi2/preferences/anki/PreferenceUtils.kt` before. Didn't have a better name for the file, opted to change Utils to Util so it's not the same.","Good catch! I rebased. Rebasing with a naming change can be quite challenging! So, I moved the helper methods into  com/ichi2/preferences/PreferenceUtil.kt since they belong to the preferences. They were previously in comichiche2/priferenceS/anki/PreferredUstils.Kt. I didn't find 'a better name' for the file, so I changed Utill to Utull, but it's not the same.",0.9671095609664917
826,"It looks like that page is describing goals and problems with 3.x. In my reading, this statement was meant to apply to 3.x:  > UGLY: The upstream events triggered as a side effect of a downstream event is triggered by the caller thread,  AFAIK upstream (inbound) events are the ones we are handling in our handler, could it be that a ""side effect of a downstream event"" could involve our handler's callbacks getting called by an unexpected thread when some outgoing data fails to send, or when the connection i","It appears that the goal and problems with version 3.x are outlined in that page. It would be beneficial to apply this statement to 3.X as well. Regarding the reading, it appears the statement was meant to refer to the caller thread, rather than being triggered by the upstream events. As far as I know, the events triggering as a side effect of incoming data fails to send or when the connection fails. Could it be that addressing this issue could involve our handler's callbacks being called by an unexpected thread when some outgoing data doesn't send, or if the data is not successful.",0.9178538918495178
827, kind..,I appreciate your attention to detail in this code.,0.564988374710083
828,yes disabling 'Hippie Engine autocompletion'  works very well,Not Generated,0.19407455623149872
829,"+1 to the above. Also on 5.29.7 and it actually seems to have gotten worse. In addition to restarting videos from the beginning if I get a notification, it now does it when I get a notification from *any* chat, making more than one Signal conversation untenable, and also now does it with images - so if @user sends me three screenshots and I'm in the middle of reading the second one, if my friend texts me while I'm trying to read it, Signal will jump back to the first image. Repeatedly. And gods forbid I h","I agree with the previous comment. On 5.29.7, it seems that the situation has escalated. Instead of restarting videos from the beginning when a notification is received, Signal now does it when any notification arrives. This makes multiple Signal conversations unfeasible, and it also affects images. If someone texts me while I'm reading the second one, the Signal app will jump back to the first image repeatedly. And, God forbid I make an error here.",0.9111310839653015
830,and analysis.    If we are concerned about this maybe we should have a work around cluster level settings which assigns a version instead of throwing an exception. We can potentially only do it in 1.x.,"If we're concerned about this, perhaps we should consider having a workaround for cluster level settings that assigns  s version instead of throwing an exception. This could potentially be only implemented in version 1.x.",0.9477008581161499
831,"e are so quick that the random sampling may miss specific outlier > requests that cause the ""sniff check"" (divide total execution time by > number of requests completed to determine average latency) to fail. >  > For our purposes, I feel in the short-term we can just include messaging > that explains the latency data is a sampling of random requests and may be > especially inaccurate for high-performance frameworks due to the small > number of samples taken. >  > I don't feel that takes away tremendously ","The random sampling may miss specific outlier requests, causing the ""sniff check"" (divide total execution time by the number of requests completed to determine average latency) to fail. However, in the short-term, we can include messaging that explains that the lateency data is a sampling of random requests and may be inaccurate for high-performance frameworks due to the small number > of samples taken. I don't believe that takes away significantly from the overall experience.",0.9474961757659912
832,I'll break up this PR because it's too complicated.,Not Generated,0.35911545157432556
833,"lication developer would only have to code the CategoryAnswerSubmission class in this case... nothing else!  Can you see how nice this would be if we had List of objects that also contained more lists and so on? If we don't have this feature, the developer is FORCED to do the mapping manually. And man, that sucks!!!!  So this is a highly desirable feature ;)","The lication developer would only need to code the CategoryAnswerSubmission class in this case. There's no need for anything else. Can you imagine how nice it would be if we had a List of objects that contained more lists and so on? Without this feature, the developer is forced to perform the mapping manually, which is quite inconvenient. So, it'd be highly desirable to have this functionality.",0.9838826656341553
834,Looking at this there is a problem where we can run out of Ephemeral port. Have you used this patch in anger?,Not Generated,0.34811118245124817
835,Library/Frameworks//CoreFoundation.framework/CoreFoundation.tbd and library file /System/Library/Frameworks//CoreFoundation.framework/CoreFoundation are out of sync. Falling back to library file for linking.   JAVA_HOME        : /Library/Java/JavaVirtualMachines/jdk-10.0.1.jdk/Contents/Home Java library path: $(JAVA_HOME)/lib/server JNI cpp flags    : -I$(JAVA_HOME)/include -I$(JAVA_HOME)/include/darwin JNI linker flags : -L$(JAVA_HOME)/lib/server -ljvm Updating Java configuration in /Library/Frameworks/R,Both Library/Frameworks//CoreFoundation.tbd and library file /System/Library/Fireworks/Cefountion.framework/CoreFondation are out of sync. Falling back to library files for linking. JAVA_HOME : Libry/Java/VirtualMachines/jdk-10.0.1.jk/Contents/Home Java library path: $(JAVO_HoME)/include -I$(JVA-HOMe)-includ/lib/server –ljvm Updating the Java configuration in Libary_FraneWorksR.,0.9745920300483704
836,> BTW the reason this is coming up now is because the recent Gradle 3.3 release changed the way output is logged from worker processes such as those used to run FindBugs. In Gradle 3.3. you now see the scanning output from FindBugs along with any exceptions stacktrace generated due to scanning of non-class files. Pretty ugly and there does not appear to be a way to silence the output using any of the typical Gradle mechanisms.  Interesting. Thanks for explaining the background. Please note that Gradle 3.x,"By the way, the reason this issue is surfacing is because the recent Gradle 3.3 release changed the output logging from worker processes like FindBugs. In GradLE 3.4, you will now see the scanning output from FindBuggs along with any exceptions stacktrace generated due to scanning non-class files. It's quite messy and there doesn't appear to be a way to silence the generated output using typical GradLe mechanisms. Thank you for providing the background on this matter.",0.971068799495697
837,"It was from an iOS device. I couldn't tell you what was inside as it seemed to be a whole random lot of hex after it had <START Vcard 3.0>.  To get it working again I used the loophole above to delete it so I don't have it anymore.  On Sat, May 30, 2015 at 4:55 AM, rhodey notifications@github.com wrote:  > damn, we've had problems with VCards for awhile. tagging for reference > #499 http #2252 > http #2504 > http #2332 > http >  > @user http any idea if this VCard contained a > picture? or if it came from","This particular issue was reported from an iOS device. Unfortunately, I couldn't identify its contents as it appeared to be random code after incorporating START Vcard 3.0>. To resolve the issue, i used the loophole mentioned earlier to delete it. I no longer have it anymore. On Sat, May 30, 2015 at 4:55 AM, Rhodey notifications@github.com wrote: ""We've had problems with VCards for quite some time. Tagging for reference > #499 http #2252 > http #2332 > > @user http > any idea if this VM contained a picture or vcard? Or assuming it came from another.",0.9690313339233398
838,edents(DeterministicCorefSieve.java:464) >         at edu.stanford.nlp.dcoref.SieveCoreferenceSystem.coreference(SieveCoreferenceSystem.java:898) >         at edu.stanford.nlp.dcoref.SieveCoreferenceSystem.coref(SieveCoreferenceSystem.java:845) >         at edu.stanford.nlp.pipeline.DeterministicCorefAnnotator.annotate(DeterministicCorefAnnotator.java:121) >         at edu.stanford.nlp.pipeline.AnnotationPipeline.annotate(AnnotationPipeline.java:67) >         at edu.stanford.nlp.pipeline.StanfordCoreNLP.a,edents(DeterministicCorefSieve.java:464) > at endu.stanford.nlp.dcoref.SieVECorEferenceSystem.coreference(Sie VeCoroeference System.ja:898) > @ édu-stanfort.snp-dcore.pipeline.DedeterministicCepAnnotator.annotate(DterministicCorfAnnonoatorJava:121) > >at stanf-edu_stanbury.p_Announce(AnnOtationPipelineJa:67)> at the tanfordCorpNetwork.NLP.a,0.9295395612716675
839,"sicslab.lab.model.Collision*/c, index, array) {       /** @user {null} */ var x = c;       return Math.max(r, c.impulse);     }, 0); }; ```  I'll try to find a small test case.",I'll try to find a small test case to validate this code.,0.6777450442314148
840,"and yet, but there you go)","Yet, there's still room for improvement. (Also, here'S where you go)",0.7371927499771118
841,"Ping again, this is extremely annoying and spammy.",Please avoid repeating the same mistake again. It's a form of annoying and spammy communication.,0.771271288394928
842,"Damn, spend 2 hours to find out, that it's not I am dumb ass, it's just a ""feature""!",It would be helpful to spend two hours determining that this is not an intentional feature and rather a feature that needs to be addressed.,0.7447511553764343
843,"Yes, you guessed it. But externs/exports won't really work for me, since I want the code to be compiled. For now, this is my workaround: ```javascript /**  * @user {*} obj  * @user {string}  */ var __objectToString__ = function(obj) {}; ``` This is added to externs. Now, when I want to use `setTimeout`, I call it like this: ```javascript app.setTimeout(__objectToString__(CoolNamespace.fun) + '()', 1000); ``` And after compilation, when it gets replaced with something like `__objectToString__(a.b)`, I can ","Yes, you've noticed it. However, external tools like externs and exports won't work for me since I want the code to be compiled. For now, I'll have to use the following approach: javascript /** * @user * obj *@userstring */ var __objectToString_() = function(ocj) ; - This is added to extern. When I wish to utilize'setTimeout,' I call it like this: [objecttoStrong] + fun]); During compilation, when it gets replaced with something like a.b), it will give me the ability to run.",0.977372407913208
